"PVWatts Hourly PV Performance Data"
"Requested Location","regway"
"Location","Lat, Lng: 49.01, -104.58"
"Latitude (DD)","49.01"
"Longitude (DD)","-104.58"
"Elevation (m)","698.35998535156"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","22","12","915","102","28","2.3","0.18","1040.98","51.505","794423.353","762310.212"
"7","22","13","918","101","29","2.5","0.18","1042.427","51.672","794891.818","762762.078"
"7","22","14","912","97","29","2.6","0.18","1037.619","51.174","794464.371","762349.777"
"7","22","15","896","91","29","2.7","0.18","1024.612","50.537","790161.354","758199.233"
"7","22","16","864","83","28","2.7","0.18","994.262","48.945","777452.459","745940.665"
"7","22","17","725","91","27","2.4","0.18","886.785","46.785","705729.027","676758.679"
"7","22","18","670","63","26","1.6","0.18","803.266","47.148","645347.541","618516.749"
"7","22","19","552","42","23","1","0.18","660.146","42.989","534153.878","511263.12"
"7","22","20","184","13","21","1.1","0.18","190.754","26.152","121010.041","112758.612"
"7","22","21","0","0","20","1.2","0.18","0","20","0","0"
"7","22","22","0","0","19","1.2","0.18","0","19","0","0"
"7","22","23","0","0","18","1.2","0.18","0","18","0","0"
"7","23","0","0","0","18","1.2","0.18","0","18","0","0"
"7","23","1","0","0","18","1.2","0.18","0","18","0","0"
"7","23","2","0","0","18","1.2","0.18","0","18","0","0"
"7","23","3","0","0","17","1.2","0.18","0","17","0","0"
"7","23","4","0","0","17","1.2","0.18","0","17","0","0"
"7","23","5","0","0","17","1.2","0.18","0","0","0","0"
"7","23","6","35","56","19","1.4","0.18","94.615","21.585","76480.933","69807.347"
"7","23","7","194","125","21","2.2","0.18","370.836","29.607","311561.856","296558.418"
"7","23","8","743","89","24","2.8","0.18","904.325","42.782","732526.135","702606.259"
"7","23","9","406","242","27","2.8","0.18","721.318","41.908","575115.658","550773.461"
"7","23","10","229","348","28","2.6","0.18","603.328","40.872","475461.482","454650.429"
"7","23","11","825","144","30","2.4","0.18","1013.872","52.472","771668.956","740362.094"
"7","23","12","847","144","31","2.5","0.18","1027.624","53.343","777601.342","746084.273"
"7","23","13","889","119","32","2.8","0.18","1032.603","53.282","782078.941","750403.212"
"7","23","14","896","107","33","3.3","0.18","1032.648","52.591","786101.813","754283.538"
"7","23","15","871","104","33","3.8","0.18","1014.305","50.84","781092.242","749451.476"
"7","23","16","832","97","32","4.1","0.18","991.615","48.734","775638.956","744191.422"
"7","23","17","730","90","31","4","0.18","890.823","46.294","710472.882","681334.44"
"7","23","18","256","131","29","3.7","0.18","438.194","36.874","359885.305","343169.575"
"7","23","19","130","67","27","3.8","0.18","245.231","31.33","200174.765","189118.215"
"7","23","20","0","10","25","3.9","0.18","5.182","25.082","2689.087","0"
"7","23","21","0","0","23","3.5","0.18","0","23","0","0"
"7","23","22","0","0","21","2.9","0.18","0","21","0","0"
"7","23","23","0","0","20","2.2","0.18","0","20","0","0"
"7","24","0","0","0","18","1.5","0.18","0","18","0","0"
"7","24","1","0","0","17","1.7","0.18","0","17","0","0"
"7","24","2","0","0","16","2.5","0.18","0","16","0","0"
"7","24","3","0","0","15","3","0.18","0","15","0","0"
"7","24","4","0","0","15","3.4","0.18","0","15","0","0"
"7","24","5","0","0","15","3.9","0.18","0","0","0","0"
"7","24","6","498","39","17","4.1","0.18","613.071","27.365","520748.489","498332.737"
"7","24","7","692","59","19","4.5","0.18","821.588","32.206","699661.405","670906.057"
"7","24","8","793","72","22","5","0.18","933.791","36.024","776587.893","745106.734"
"7","24","9","852","82","23","5.3","0.18","983.012","37.182","805335.002","772835.219"
"7","24","10","887","90","24","5.4","0.18","1016.553","38.456","822132.464","789037.479"
"7","24","11","431","332","25","5.5","0.18","816.488","36.429","656055.724","628845.499"
"7","24","12","495","350","26","5.5","0.18","891.05","38.465","709428.95","680327.499"
"7","24","13","440","360","25","5.6","0.18","844.958","36.678","676308.493","648380.631"
"7","24","14","123","407","25","5.6","0.18","551.184","32.608","443091.592","423427.533"
"7","24","15","535","262","25","5.5","0.18","859.187","37.05","693585.982","665045.91"
"7","24","16","812","98","24","5.2","0.18","972.669","38.196","792113.269","760081.984"
"7","24","17","735","91","23","4.9","0.18","897.299","36.638","742543.528","712268.696"
"7","24","18","23","125","22","4.4","0.18","126.314","24.047","103374.727","95748.187"
"7","24","19","108","66","21","3.4","0.18","199.708","24.748","165997.502","156151.988"
"7","24","20","0","9","19","2.3","0.18","4.652","19.096","2478.547","0"
"7","24","21","0","0","17","1.8","0.18","0","17","0","0"
"7","24","22","0","0","16","1.5","0.18","0","16","0","0"
"7","24","23","0","0","15","1.4","0.18","0","15","0","0"
"7","25","0","0","0","15","1.6","0.18","0","15","0","0"
"7","25","1","0","0","14","2","0.18","0","14","0","0"
"7","25","2","0","0","14","2.3","0.18","0","14","0","0"
"7","25","3","0","0","13","2.6","0.18","0","13","0","0"
"7","25","4","0","0","13","2.8","0.18","0","13","0","0"
"7","25","5","0","0","14","3.2","0.18","0","0","0","0"
"7","25","6","8","52","16","3.6","0.18","49.949","16.903","39724.341","34353.187"
"7","25","7","242","118","18","4.2","0.18","410.482","24.862","352656.337","336196.759"
"7","25","8","711","90","21","4.6","0.18","879.881","34.912","734069.634","704095.065"
"7","25","9","766","109","22","4.5","0.18","941.304","37.036","770782.613","739507.158"
"7","25","10","536","251","23","4.2","0.18","850.786","37.11","687530.928","659205.411"
"7","25","11","493","316","23","3.8","0.18","863.102","38.134","690171.597","661752.511"
"7","25","12","553","324","24","3.3","0.18","923.317","41.475","727775.001","698023.477"
"7","25","13","449","357","24","2.9","0.18","851.397","41.208","670142.928","642433.537"
"7","25","14","821","139","25","2.6","0.18","1003.277","46.433","781719.128","750056.149"
"7","25","15","790","136","25","2.3","0.18","981.011","47.187","765612.816","734520.547"
"7","25","16","764","118","25","2.1","0.18","947.719","47.335","744965.779","714605.117"
"7","25","17","716","97","24","1.8","0.18","892.392","46.431","711341.191","682171.982"
"7","25","18","621","76","23","1.2","0.18","778.492","45.472","629002.273","602750.659"
"7","25","19","439","50","22","0.7","0.18","566.517","40.549","459744.624","439490.481"
"7","25","20","80","12","20","0.8","0.18","86.185","22.513","53649.709","47785.124"
"7","25","21","0","0","19","0.9","0.18","0","19","0","0"
"7","25","22","0","0","18","1","0.18","0","18","0","0"
"7","25","23","0","0","17","1.1","0.18","0","17","0","0"
"7","26","0","0","0","17","1.1","0.18","0","17","0","0"
"7","26","1","0","0","16","1.2","0.18","0","16","0","0"
"7","26","2","0","0","16","1.2","0.18","0","16","0","0"
"7","26","3","0","0","15","1.3","0.18","0","15","0","0"
"7","26","4","0","0","15","1.4","0.18","0","15","0","0"
"7","26","5","0","0","16","1.9","0.18","0","0","0","0"
"7","26","6","430","42","18","2.7","0.18","548.637","29.568","460008.724","439745.223"
"7","26","7","633","67","21","3.5","0.18","780.024","35.482","655624.822","628429.866"
"7","26","8","735","87","24","4.1","0.18","894.136","39.144","734723.849","704726.099"
"7","26","9","785","108","26","4.4","0.18","959.748","41.541","772940.885","741588.954"
"7","26","10","818","123","28","4.5","0.18","997.306","43.894","789489.18","757550.877"
"7","26","11","848","127","30","4.6","0.18","1007.854","45.826","788084.579","756196.046"
"7","26","12","841","142","31","4.7","0.18","1020.524","46.802","792610.68","760561.769"
"7","26","13","827","152","31","4.7","0.18","1016.485","46.737","789325.668","757393.159"
"7","26","14","791","163","32","4.7","0.18","999.082","47.476","774921.741","743499.62"
"7","26","15","369","322","31","4.8","0.18","736.504","42.255","580539.546","556005.16"
"7","26","16","213","289","31","4.9","0.18","530.462","39.016","423190.576","404231.689"
"7","26","17","166","214","30","4.9","0.18","408.693","36.195","330975.572","315284.229"
"7","26","18","641","66","28","4.6","0.17","784.007","40.43","646356.968","619490.408"
"7","26","19","284","60","25","4.6","0.17","416.622","31.58","346192.998","329962.441"
"7","26","20","0","10","23","4.7","0.17","5.14","23.072","2694.472","0"
"7","26","21","0","0","22","4.6","0.17","0","22","0","0"
"7","26","22","0","0","21","4.5","0.17","0","21","0","0"
"7","26","23","0","0","20","4.6","0.17","0","20","0","0"
"7","27","0","0","0","20","4.7","0.17","0","20","0","0"
"7","27","1","0","0","19","4.8","0.17","0","19","0","0"
"7","27","2","0","0","19","4.6","0.17","0","19","0","0"
"7","27","3","0","0","18","4.2","0.17","0","18","0","0"
"7","27","4","0","0","18","4","0.17","0","18","0","0"
"7","27","5","0","0","18","4","0.17","0","0","0","0"
"7","27","6","131","56","19","4.1","0.17","237.296","22.999","197694.661","186725.991"
"7","27","7","57","120","22","5.1","0.17","178.8","24.649","148688.112","139455.938"
"7","27","8","548","129","25","6.3","0.17","760.122","34.803","632715.239","606332.06"
"7","27","9","339","253","27","6.8","0.17","642.516","34.826","525294.9","502718.05"
"7","27","10","5","172","29","6.8","0.17","154.308","30.868","120129.786","111909.547"
"7","27","11","16","263","30","6.3","0.17","258.056","33.289","201853.45","190737.417"
"7","27","12","0","41","30","5.8","0.17","37.146","30.5","26901.938","21985.133"
"7","27","13","163","432","30","5.8","0.17","614.53","38.285","484012.659","462898.604"
"7","27","14","28","321","31","5.8","0.17","345.272","35.652","270166.177","256629.552"
"7","27","15","772","144","31","5.6","0.17","971.181","44.479","766018.218","734911.584"
"7","27","16","737","127","31","5.3","0.17","937.379","44.513","744901.535","714543.15"
"7","27","17","666","110","30","4.9","0.17","857.316","43.029","692150.04","663660.85"
"7","27","18","545","89","28","4.1","0.17","716.334","40.159","589783.499","564921.562"
"7","27","19","279","60","25","3.3","0.17","412.144","32.863","340377.21","324352.73"
"7","27","20","0","8","23","3","0.17","4.1","23.074","2123.351","0"
"7","27","21","0","0","22","3","0.17","0","22","0","0"
"7","27","22","0","0","21","2.8","0.17","0","21","0","0"
"7","27","23","0","0","20","2.7","0.17","0","20","0","0"
"7","28","0","0","0","19","2.6","0.17","0","19","0","0"
"7","28","1","0","0","18","2.3","0.17","0","18","0","0"
"7","28","2","0","0","18","1.9","0.17","0","18","0","0"
"7","28","3","0","0","17","1.6","0.17","0","17","0","0"
"7","28","4","0","0","17","1.4","0.17","0","17","0","0"
"7","28","5","0","0","17","1.7","0.17","0","0","0","0"
"7","28","6","380","43","19","2","0.17","498.8","30.996","413921.808","395291.35"
"7","28","7","608","68","22","1.4","0.17","755.401","42.809","617361.7","591522.558"
"7","28","8","731","84","25","1.1","0.17","885.524","51.136","695020.399","666429.5"
"7","28","9","800","96","28","1.2","0.17","959.837","55.559","732292.988","702381.373"
"7","28","10","837","107","31","1","0.17","985.287","60.656","730340.1","700497.684"
"7","28","11","854","117","33","0.7","0.17","1003.02","65.626","724340.182","694710.367"
"7","28","12","856","125","34","0.7","0.17","1007.025","66.731","721901.724","692358.313"
"7","28","13","841","134","35","1","0.17","1000.769","65.048","722242.44","692686.956"
"7","28","14","813","140","35","1.2","0.17","996.656","63.493","725230.283","695568.928"
"7","28","15","786","133","35","1.1","0.17","973.611","63.563","711551.973","682375.295"
"7","28","16","730","128","35","0.9","0.17","931.761","63.82","685102.034","656862.583"
"7","28","17","644","116","34","0.8","0.17","842.346","60.831","633158.371","606759.49"
"7","28","18","514","94","32","0.8","0.17","690.162","54.046","537456.076","514448.307"
"7","28","19","305","59","29","1","0.17","437.494","42.216","348836.012","332511.803"
"7","28","20","0","0","26","1.4","0.17","0","0","0","0"
"7","28","21","0","0","24","1.8","0.17","0","24","0","0"
"7","28","22","0","0","23","2","0.17","0","23","0","0"
"7","28","23","0","0","22","2","0.17","0","22","0","0"
"7","29","0","0","0","21","1.9","0.17","0","21","0","0"
"7","29","1","0","0","21","1.8","0.17","0","21","0","0"
"7","29","2","0","0","20","1.6","0.17","0","20","0","0"
"7","29","3","0","0","19","1.4","0.17","0","19","0","0"
"7","29","4","0","0","19","1.2","0.17","0","19","0","0"
"7","29","5","0","0","19","1.2","0.17","0","0","0","0"
"7","29","6","356","44","21","1.4","0.17","475.394","34.007","388935.084","371190.005"
"7","29","7","593","70","23","1.2","0.17","743.012","44.456","603191.975","577854.923"
"7","29","8","729","85","27","1.1","0.17","884.853","53.118","689128.765","660746.63"
"7","29","9","813","93","32","1.8","0.17","969.587","56.318","737707.139","707603.679"
"7","29","10","867","97","34","2.5","0.17","1004.586","55.904","759666.981","728785.397"
"7","29","11","901","98","35","2.9","0.17","1030.045","55.89","775028.362","743602.463"
"7","29","12","915","100","36","3.2","0.17","1040.209","56.051","780210.103","748600.595"
"7","29","13","924","96","37","3.5","0.17","1044.474","56.195","782902.374","751197.467"
"7","29","14","921","90","37","3.7","0.17","1040.089","55.551","783405.057","751682.339"
"7","29","15","904","84","36","3.7","0.17","1025.304","54.313","779871.677","748274.16"
"7","29","16","869","78","35","3.6","0.17","993.451","53.056","765362.253","734278.862"
"7","29","17","808","70","34","3.1","0.17","944.415","52.641","736388.492","706331.757"
"7","29","18","702","59","31","2","0.17","830.404","51.099","657819.539","630546.815"
"7","29","19","503","41","28","1.2","0.17","619.781","45.831","492431.885","471019.503"
"7","29","20","0","0","25","1.2","0.17","0","0","0","0"
"7","29","21","0","0","24","1.2","0.17","0","24","0","0"
"7","29","22","0","0","24","1.2","0.17","0","24","0","0"
"7","29","23","0","0","23","1.2","0.17","0","23","0","0"
"7","30","0","0","0","22","1.2","0.17","0","22","0","0"
"7","30","1","0","0","21","1.3","0.17","0","21","0","0"
"7","30","2","0","0","20","1.3","0.17","0","20","0","0"
"7","30","3","0","0","19","1.4","0.17","0","19","0","0"
"7","30","4","0","0","18","1.5","0.17","0","18","0","0"
"7","30","5","0","0","19","2","0.17","0","0","0","0"
"7","30","6","396","40","21","2.9","0.17","511.827","31.406","423309.235","404346.143"
"7","30","7","612","66","24","3.6","0.17","757.04","37.841","630672.381","604361.589"
"7","30","8","726","85","27","4.3","0.17","881.932","41.528","718787.24","689354.188"
"7","30","9","795","99","30","4.9","0.17","958.9","44.541","764265.515","733220.986"
"7","30","10","836","110","33","5","0.17","1000.658","47.948","780646.46","749021.49"
"7","30","11","856","120","35","4.6","0.17","1008.889","50.846","774185.088","742789.07"
"7","30","12","724","213","36","4.1","0.17","986.231","52.565","747643.329","717187.791"
"7","30","13","657","256","37","3.6","0.17","962.243","54.39","723055.96","693471.65"
"7","30","14","599","276","38","3.2","0.17","927.821","55.868","693931.992","665379.66"
"7","30","15","407","300","38","2.9","0.17","770.383","53.609","581761.819","557184.122"
"7","30","16","563","207","37","2.4","0.17","841.586","55.708","637940.634","611372.298"
"7","30","17","477","176","36","1.4","0.17","730.788","56.047","557945.618","534211.823"
"7","30","18","362","128","33","0.5","0.17","568.7","52.735","442317.218","422680.598"
"7","30","19","203","66","29","0.3","0.17","324.673","40.912","256767.155","243705.311"
"7","30","20","0","0","27","0.3","0.17","0","0","0","0"
"7","30","21","0","0","27","0.7","0.17","0","27","0","0"
"7","30","22","0","0","26","1.5","0.17","0","26","0","0"
"7","30","23","0","0","24","2","0.17","0","24","0","0"
"7","31","0","0","0","22","2.5","0.17","0","22","0","0"
"7","31","1","0","0","21","3","0.17","0","21","0","0"
"7","31","2","0","0","20","3.6","0.17","0","20","0","0"
"7","31","3","0","0","19","3.8","0.17","0","19","0","0"
"7","31","4","0","0","18","4","0.17","0","18","0","0"
"7","31","5","0","0","18","4.1","0.17","0","18","0","0"
"7","31","6","455","35","19","4.4","0.17","565.124","28.14","473754.753","453004.176"
"7","31","7","677","54","22","4.8","0.17","799.425","34.354","675747.169","647839.198"
"7","31","8","795","64","25","5.3","0.17","912.154","38.208","753903.932","723226.556"
"7","31","9","863","72","28","5.5","0.17","981.818","41.836","791703.12","759686.368"
"7","31","10","902","79","29","5.1","0.17","1019.449","44.044","808382.528","775774.758"
"7","31","11","924","84","30","4.8","0.17","1038.123","45.889","813067.479","780293.703"
"7","31","12","924","94","31","4.6","0.17","1043.37","47.38","810249.172","777575.259"
"7","31","13","926","94","32","4.6","0.17","1044.938","48.404","808104.035","775506.133"
"7","31","14","709","216","32","4.6","0.17","982.095","47.411","761303.951","730364.363"
"7","31","15","683","193","31","4.6","0.17","944.429","45.842","740246.489","710053.05"
"7","31","16","856","83","30","4.5","0.17","986.904","45.769","782561.137","750868.322"
"7","31","17","781","78","29","4.2","0.17","928.026","44.497","747126.167","716688.954"
"7","31","18","721","57","24","1.5","0.18","848.31","46.846","683719.982","655529.503"
"7","31","19","521","38","22","1","0.18","623.894","40.853","504773.115","482923.434"
"7","31","20","0","0","20","1.1","0.18","0","0","0","0"
"7","31","21","0","0","19","1.1","0.18","0","19","0","0"
"7","31","22","0","0","18","1.2","0.18","0","18","0","0"
"7","31","23","0","0","16","1.3","0.18","0","16","0","0"
"8","1","0","0","0","15","1.4","0.18","0","15","0","0"
"8","1","1","0","0","14","1.5","0.18","0","14","0","0"
"8","1","2","0","0","14","1.6","0.18","0","14","0","0"
"8","1","3","0","0","13","1.8","0.18","0","13","0","0"
"8","1","4","0","0","13","2","0.18","0","13","0","0"
"8","1","5","0","0","14","2.5","0.18","0","14","0","0"
"8","1","6","485","33","16","3.2","0.18","581.748","27.246","489170.784","467873.956"
"8","1","7","705","52","18","3.3","0.18","826.212","33.837","700010.612","671242.89"
"8","1","8","818","64","22","3.3","0.18","937.01","39.917","769699.649","738462.568"
"8","1","9","884","72","27","3.8","0.18","1004.655","44.729","801340.03","768981.804"
"8","1","10","919","79","30","3.8","0.18","1038.027","48.273","809833.665","777174.476"
"8","1","11","935","86","32","3.4","0.18","1052.66","51.669","806026.428","773502.145"
"8","1","12","924","100","33","3","0.18","1050.931","53.941","795178.805","763038.896"
"8","1","13","909","108","34","2.8","0.18","1043.969","55.524","784602.798","752837.639"
"8","1","14","879","115","35","2.8","0.18","1026.893","56.184","771198.931","739908.724"
"8","1","15","874","98","35","2.9","0.18","1012.959","55.57","766562.205","735436.296"
"8","1","16","826","93","34","2.8","0.18","982.82","54.351","753072.136","722424.234"
"8","1","17","10","160","33","2.3","0.18","141.5","36.202","109410.999","101570.569"
"8","1","18","605","68","30","1.8","0.18","752.449","48.977","600022.767","574798.012"
"8","1","19","292","56","27","1.9","0.18","422.726","37.383","341646.396","325576.943"
"8","1","20","0","0","25","2.3","0.18","0","0","0","0"
"8","1","21","0","0","24","2.5","0.18","0","24","0","0"
"8","1","22","0","0","23","2.5","0.18","0","23","0","0"
"8","1","23","0","0","23","2","0.18","0","23","0","0"
"8","2","0","0","0","22","2.4","0.18","0","22","0","0"
"8","2","1","0","0","21","4.9","0.18","0","21","0","0"
"8","2","2","0","0","20","6.3","0.18","0","20","0","0"
"8","2","3","0","0","19","5.1","0.18","0","19","0","0"
"8","2","4","0","0","18","3.7","0.18","0","18","0","0"
"8","2","5","0","0","18","3.1","0.18","0","18","0","0"
"8","2","6","169","51","19","2.4","0.18","273.457","25.063","225486.685","213533.233"
"8","2","7","437","85","22","1.9","0.18","593.222","36.647","493787.124","472326.721"
"8","2","8","0","56","25","2","0.18","39.649","25.951","30252.317","25216.795"
"8","2","9","0","25","27","2.4","0.18","19.324","27.428","13998.694","9539.102"
"8","2","10","321","317","28","3.2","0.18","686.231","41.225","543265.134","520051.527"
"8","2","11","877","112","29","4","0.18","1023.22","46.463","799168.173","766886.904"
"8","2","12","895","113","30","4.3","0.18","1036.022","46.936","805647.191","773136.345"
"8","2","13","903","109","30","4.2","0.18","1039.337","47.228","807258.659","774690.712"
"8","2","14","890","108","30","3.8","0.18","1030.744","48.111","799577.436","767281.666"
"8","2","15","869","101","30","3.3","0.18","1011.635","49.227","785199.571","753413.265"
"8","2","16","825","94","29","2.8","0.18","983.351","49.363","768699.541","737497.897"
"8","2","17","751","84","28","2.2","0.18","906.599","49.029","717136.114","687761.568"
"8","2","18","638","66","27","1.3","0.18","783.463","49.091","625012.612","598902.367"
"8","2","19","414","43","24","0.8","0.18","533.583","40.965","428296.447","409156.638"
"8","2","20","0","0","22","1","0.18","0","0","0","0"
"8","2","21","0","0","21","0.6","0.18","0","21","0","0"
"8","2","22","0","0","20","1","0.18","0","20","0","0"
"8","2","23","0","0","18","2.3","0.18","0","18","0","0"
"8","3","0","0","0","16","2.6","0.18","0","16","0","0"
"8","3","1","0","0","15","2.5","0.18","0","15","0","0"
"8","3","2","0","0","15","2.1","0.18","0","15","0","0"
"8","3","3","0","0","15","1.9","0.18","0","15","0","0"
"8","3","4","0","0","14","1.6","0.18","0","14","0","0"
"8","3","5","0","0","14","1.5","0.18","0","14","0","0"
"8","3","6","160","44","15","2","0.18","249.81","20.985","208328.345","196982.881"
"8","3","7","613","66","17","3","0.18","759.634","32.292","646106.686","619248.995"
"8","3","8","762","79","20","3.7","0.18","913.008","36.404","759488.861","728613.589"
"8","3","9","846","86","22","3.8","0.18","984.019","39.364","800967.755","768622.721"
"8","3","10","896","90","23","3.6","0.18","1028.251","41.654","822883.85","789762.241"
"8","3","11","926","91","24","3.5","0.18","1049.824","43.312","830497.35","797105.964"
"8","3","12","940","92","25","3.4","0.18","1059.007","44.773","830965.548","797557.572"
"8","3","13","942","91","26","3.4","0.18","1059.49","45.782","828013.247","794709.883"
"8","3","14","931","89","26","3.3","0.18","1051.461","45.959","823007.322","789881.338"
"8","3","15","906","86","26","3.2","0.18","1032.125","45.94","811900.366","779167.945"
"8","3","16","865","81","25","3","0.18","995.537","44.926","792456.776","760413.319"
"8","3","17","799","72","24","2.5","0.18","940.249","44.612","757330.701","726531.9"
"8","3","18","692","58","23","1.5","0.18","820.462","45.097","665726.494","638173.595"
"8","3","19","480","38","20","0.9","0.18","594.076","38.394","482478.905","461419.196"
"8","3","20","0","0","18","1","0.18","0","0","0","0"
"8","3","21","0","0","17","1.1","0.18","0","17","0","0"
"8","3","22","0","0","16","1.1","0.18","0","16","0","0"
"8","3","23","0","0","15","1.2","0.18","0","15","0","0"
"8","4","0","0","0","14","1.2","0.18","0","14","0","0"
"8","4","1","0","0","14","1.3","0.18","0","14","0","0"
"8","4","2","0","0","13","1.4","0.18","0","13","0","0"
"8","4","3","0","0","13","1.5","0.18","0","13","0","0"
"8","4","4","0","0","13","1.6","0.18","0","13","0","0"
"8","4","5","0","0","13","2","0.18","0","13","0","0"
"8","4","6","392","34","14","2.5","0.18","501.652","24.922","421101.159","402216.308"
"8","4","7","637","60","16","3.1","0.18","775.709","31.358","662420.557","634984.8"
"8","4","8","778","72","19","4","0.18","920.404","34.824","770505.014","739239.396"
"8","4","9","859","78","21","4.8","0.18","987.456","36.176","813711.064","780914.483"
"8","4","10","897","86","22","5.2","0.18","1024.797","36.939","834942.025","801393.147"
"8","4","11","909","96","23","5.4","0.18","1038.546","37.753","838954.167","805263.123"
"8","4","12","902","108","24","5.3","0.18","1038.428","38.918","832857.364","799382.353"
"8","4","13","164","411","24","5","0.18","595.452","32.84","479118.835","458178.187"
"8","4","14","882","112","25","4.8","0.18","1027.743","40.727","820296.451","787266.524"
"8","4","15","102","340","25","4.5","0.18","444.931","32.064","359205.828","342514.175"
"8","4","16","210","276","25","4.3","0.18","514.862","33.43","420159.455","401307.973"
"8","4","17","617","110","24","3.9","0.18","810.017","38.116","666976.154","639378.975"
"8","4","18","618","70","22","2.7","0.18","769.116","38.304","639506.462","612882.643"
"8","4","19","393","43","19","1.7","0.18","512.374","32.12","423675.087","404699.031"
"8","4","20","0","0","17","1.6","0.18","0","0","0","0"
"8","4","21","0","0","16","1.6","0.18","0","16","0","0"
"8","4","22","0","0","15","1.5","0.18","0","15","0","0"
"8","4","23","0","0","14","1.4","0.18","0","14","0","0"
"8","5","0","0","0","14","1.2","0.18","0","14","0","0"
"8","5","1","0","0","13","1.1","0.18","0","13","0","0"
"8","5","2","0","0","12","1.1","0.18","0","12","0","0"
"8","5","3","0","0","12","1","0.18","0","12","0","0"
"8","5","4","0","0","12","1","0.18","0","12","0","0"
"8","5","5","0","0","13","0.9","0.18","0","13","0","0"
"8","5","6","388","35","15","1.1","0.18","499.078","29.62","410708.043","392191.462"
"8","5","7","628","62","18","1.4","0.18","769.671","39.205","638233.144","611654.444"
"8","5","8","757","78","21","1.7","0.18","906.945","44.32","732526.056","702606.183"
"8","5","9","833","88","23","2.1","0.18","986.551","46.28","782220.091","750539.361"
"8","5","10","875","97","24","2.3","0.18","1015.641","46.997","796434.863","764250.447"
"8","5","11","902","101","25","2.5","0.18","1037.386","47.591","807284.395","774715.536"
"8","5","12","918","102","26","2.6","0.18","1048.451","48.403","811232.521","778523.765"
"8","5","13","151","410","27","2.6","0.18","581.5","39.372","456115.872","435990.311"
"8","5","14","143","393","28","2.5","0.18","559.188","40.125","438101.526","418614.284"
"8","5","15","170","344","28","2.4","0.18","540.535","39.963","426317.893","407248.192"
"8","5","16","53","255","27","2.3","0.18","305.918","33.909","244260.017","231641.351"
"8","5","17","67","192","26","1.9","0.18","259.257","32.362","209763.797","198367.469"
"8","5","18","642","58","25","1.2","0.18","769.723","47.232","618946.381","593051.088"
"8","5","19","411","41","22","0.9","0.18","528.485","38.344","426455.652","407381.07"
"8","5","20","0","0","20","1.1","0.18","0","0","0","0"
"8","5","21","0","0","18","1.2","0.18","0","18","0","0"
"8","5","22","0","0","17","1.3","0.18","0","17","0","0"
"8","5","23","0","0","17","1.5","0.18","0","17","0","0"
"8","6","0","0","0","16","1.8","0.18","0","16","0","0"
"8","6","1","0","0","15","1.9","0.18","0","15","0","0"
"8","6","2","0","0","15","1.7","0.18","0","15","0","0"
"8","6","3","0","0","14","1.3","0.18","0","14","0","0"
"8","6","4","0","0","14","1.1","0.18","0","14","0","0"
"8","6","5","0","0","14","1.4","0.18","0","14","0","0"
"8","6","6","377","34","16","2.1","0.18","486.966","27.426","402720.561","384487.008"
"8","6","7","98","109","19","2.6","0.18","233.643","24.028","197192.174","186241.309"
"8","6","8","757","75","22","2.9","0.18","903.251","40.455","740587.529","710382.006"
"8","6","9","838","84","23","3.1","0.18","974.045","42.183","784948.969","753171.544"
"8","6","10","885","90","24","3.2","0.18","1017.883","43.672","808759.591","776138.461"
"8","6","11","913","93","25","3.1","0.18","1039.864","45.398","816387.302","783495.892"
"8","6","12","916","101","26","3.1","0.18","1045.699","46.495","815247.18","782396.168"
"8","6","13","918","101","27","3","0.18","1047.315","47.872","812035.937","779298.713"
"8","6","14","909","99","27","3","0.18","1041.482","47.769","809678.619","777024.923"
"8","6","15","887","94","27","3","0.18","1023.166","47.434","800489.433","768161.348"
"8","6","16","849","85","27","3","0.18","985.028","46.719","779109.495","747538.985"
"8","6","17","785","75","26","2.8","0.18","930.649","45.339","747966.865","717499.863"
"8","6","18","673","59","23","2","0.18","802.685","42.432","657998.726","630719.652"
"8","6","19","455","37","20","1.3","0.18","568.288","35.912","463032.15","442661.517"
"8","6","20","0","0","18","1.3","0.18","0","18","0","0"
"8","6","21","0","0","17","1.4","0.18","0","17","0","0"
"8","6","22","0","0","16","1.5","0.18","0","16","0","0"
"8","6","23","0","0","15","1.5","0.18","0","15","0","0"
"8","7","0","0","0","15","1.5","0.18","0","15","0","0"
"8","7","1","0","0","14","1.5","0.18","0","14","0","0"
"8","7","2","0","0","13","1.5","0.18","0","13","0","0"
"8","7","3","0","0","13","1.5","0.18","0","13","0","0"
