"","consumptionEnergy","generationEnergy","importedEnergy","exportedEnergy","start","end","net_to_grid","year","month","hour","he","day","date"
"200",22.8487708333333,6.45748472222222,19.1678497222222,2.77656388888889,2018-03-04,2018-03-05,16.3912858333333,2018,3,0,1,4,2018-03-04
"201",23.2042636111111,23.0551725,16.7226497222222,16.5735583333333,2018-03-05,2018-03-06,0.149091388888888,2018,3,0,1,5,2018-03-05
"202",24.2378877777778,30.8201305555556,18.9351583333333,25.5174011111111,2018-03-06,2018-03-07,-6.58224277777778,2018,3,0,1,6,2018-03-06
"203",18.9499008333333,32.4271075,12.4285091666667,25.9057158333333,2018-03-07,2018-03-08,-13.4772066666667,2018,3,0,1,7,2018-03-07
"204",16.3601913888889,29.9346908333333,11.5781819444444,25.1526813888889,2018-03-08,2018-03-09,-13.5744994444444,2018,3,0,1,8,2018-03-08
"205",12.2359366666667,15.3770575,7.79616833333333,10.9372891666667,2018-03-09,2018-03-10,-3.14112083333333,2018,3,0,1,9,2018-03-09
"206",11.2910508333333,31.4018922222222,7.16798305555556,27.2788247222222,2018-03-10,2018-03-11,-20.1108416666667,2018,3,0,1,10,2018-03-10
"207",10.5563625,31.8638630555556,6.23691638888889,27.5444169444444,2018-03-11,2018-03-12,-21.3075005555556,2018,3,0,1,11,2018-03-11
"208",11.1896033333333,32.8765636111111,6.91899361111111,28.6059538888889,2018-03-12,2018-03-13,-21.6869602777778,2018,3,0,1,12,2018-03-12
"209",22.8921536111111,32.2150047222222,13.3357022222222,22.6585530555556,2018-03-13,2018-03-14,-9.32285083333333,2018,3,0,1,13,2018-03-13
"210",19.8071355555556,34.0921813888889,14.5776997222222,28.8627455555556,2018-03-14,2018-03-15,-14.2850458333333,2018,3,0,1,14,2018-03-14
"211",16.5135688888889,16.9267005555556,11.211985,11.6251169444444,2018-03-15,2018-03-16,-0.413131944444444,2018,3,0,1,15,2018-03-15
"212",23.8122491666667,26.8624291666667,18.6888183333333,21.7389983333333,2018-03-16,2018-03-17,-3.05018,2018,3,0,1,16,2018-03-16
"213",27.5349366666667,8.46564777777778,20.6492944444444,1.58000527777778,2018-03-17,2018-03-18,19.0692891666667,2018,3,0,1,17,2018-03-17
"214",22.9540847222222,3.10135083333333,20.1272344444444,0.274500555555556,2018-03-18,2018-03-19,19.8527338888889,2018,3,0,1,18,2018-03-18
"215",27.9779780555556,8.92924083333333,23.0203094444444,3.97157222222222,2018-03-19,2018-03-20,19.0487372222222,2018,3,0,1,19,2018-03-19
"216",18.6307741666667,29.6220238888889,13.0632419444444,24.0544897222222,2018-03-20,2018-03-21,-10.9912477777778,2018,3,0,1,20,2018-03-20
"217",21.1060291666667,14.4114038888889,14.8512088888889,8.15658361111111,2018-03-21,2018-03-22,6.69462527777778,2018,3,0,1,21,2018-03-21
"218",25.7057302777778,13.8344008333333,21.0897194444444,9.21839,2018-03-22,2018-03-23,11.8713294444444,2018,3,0,1,22,2018-03-22
"219",29.0571547222222,17.5091622222222,20.5117797222222,8.96378694444445,2018-03-23,2018-03-24,11.5479927777778,2018,3,0,1,23,2018-03-23
"220",22.8941111111111,33.2767872222222,12.5581094444444,22.9407855555556,2018-03-24,2018-03-25,-10.3826761111111,2018,3,0,1,24,2018-03-24
"221",19.2274763888889,32.1423925,11.7415091666667,24.6564252777778,2018-03-25,2018-03-26,-12.9149161111111,2018,3,0,1,25,2018-03-25
"222",20.9870897222222,31.1776391666667,14.1438061111111,24.3343555555556,2018-03-26,2018-03-27,-10.1905494444444,2018,3,0,1,26,2018-03-26
"223",21.2729327777778,8.919405,18.0319247222222,5.67839694444444,2018-03-27,2018-03-28,12.3535277777778,2018,3,0,1,27,2018-03-27
"224",26.5380155555556,23.1762116666667,19.5833327777778,16.2215286111111,2018-03-28,2018-03-29,3.36180416666667,2018,3,0,1,28,2018-03-28
"225",26.0512266666667,26.0043005555556,19.571835,19.5249088888889,2018-03-29,2018-03-30,0.0469261111111088,2018,3,0,1,29,2018-03-29
"226",26.3104058333333,3.45930138888889,23.1360597222222,0.284955,2018-03-30,2018-03-31,22.8511047222222,2018,3,0,1,30,2018-03-30
"227",29.20434,21.1597636111111,19.8782363888889,11.8336602777778,2018-03-31,2018-04-01,8.04457611111111,2018,3,0,1,31,2018-03-31
"228",33.4567675,41.1485475,17.0860197222222,24.7777994444444,2018-04-01,2018-04-02,-7.69177972222222,2018,4,0,1,1,2018-04-01
"229",28.6334241666667,43.0952322222222,14.5102886111111,28.9720966666667,2018-04-02,2018-04-03,-14.4618080555556,2018,4,0,1,2,2018-04-02
