Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,12,10,312,312,4.1,1.9,616.565,21.006,3885.106,3739.434
4,12,11,443,301,5.1,1.9,767.783,26.338,4723.306,4545.481
4,12,12,574,268,6.5,2.5,899.274,29.639,5446.734,5238.484
4,12,13,745,184,7.3,3.1,962.933,30.656,5802.951,5578.81
4,12,14,586,241,7.4,1.1,803.224,34.104,4754.988,4575.882
4,12,15,229,314,7.7,3.6,499.487,19.398,3163.624,3042.965
4,12,16,244,207,7.3,1.1,341.145,18.348,2142.665,2053.19
4,12,17,316,102,7,1.7,205.455,12.171,1240.55,1174.524
4,12,18,72,59,5.7,1.9,55.521,5.876,352.542,305.834
4,12,19,0,12,4.1,1.1,10.854,2.067,74.453,33.028
4,12,20,0,0,3.3,1.7,0,3.3,0,0
4,12,21,0,0,1.9,1.1,0,1.9,0,0
4,12,22,0,0,2.9,1.1,0,2.9,0,0
4,12,23,0,0,3.2,1.7,0,3.2,0,0
4,13,0,0,0,2.6,2.5,0,2.6,0,0
4,13,1,0,0,2.7,1.7,0,2.7,0,0
4,13,2,0,0,1.4,1.7,0,1.4,0,0
4,13,3,0,0,0.6,1.7,0,0.6,0,0
4,13,4,0,0,0.3,1.1,0,0.3,0,0
4,13,5,0,6,0.9,1.7,5.427,-1.296,37.757,0
4,13,6,22,32,2.2,1.1,28.407,0.44,192.536,148.913
4,13,7,184,92,3.8,0.6,140.839,6.28,878.166,820.474
4,13,8,417,150,4.7,1.9,375.866,13.705,2377.944,2281.72
4,13,9,125,251,5,1.7,348.319,14.431,2256.655,2163.943
4,13,10,26,311,5.8,0.6,319.55,16.992,2052.759,1965.794
4,13,11,98,405,8,1.1,520.625,23.656,3243.874,3120.554
4,13,12,176,382,7.9,4.2,593.512,20.207,3757.773,3616.695
4,13,13,134,267,6.9,6.7,415.292,13.249,2713.312,2607.015
4,13,14,333,232,4.8,5.6,553.343,14.231,3596.15,3460.792
4,13,15,606,212,5.7,5.3,689.394,18.25,4375.949,4211.852
4,13,16,222,223,5.8,4.7,345.586,12.583,2231.444,2139.453
4,13,17,97,123,4.7,5.3,147.816,6.645,960.215,900.691
4,13,18,218,59,4,1.9,66.401,4.248,383.284,335.97
4,13,19,7,11,2.5,0,9.95,-0.627,69.028,27.703
4,13,20,0,0,1.2,1.7,0,1.2,0,0
4,13,21,0,0,1,1.7,0,1,0,0
4,13,22,0,0,0.4,0.6,0,0.4,0,0
4,13,23,0,0,-0.4,1.9,0,-0.4,0,0
4,14,0,0,0,-1.4,1.7,0,-1.4,0,0
4,14,1,0,0,-1.3,2.5,0,-1.3,0,0
4,14,2,0,0,-1.4,2.5,0,-1.4,0,0
4,14,3,0,0,-1.6,2.5,0,-1.6,0,0
4,14,4,0,0,-2.4,1.9,0,-2.4,0,0
4,14,5,1,12,-2.5,1.7,10.854,-4.575,76.551,35.087
4,14,6,288,49,0,1.7,49.982,-0.857,294.991,249.407
4,14,7,549,81,3,1.1,239.425,8.585,1389.335,1319.707
4,14,8,716,100,5.6,1.9,483.337,17.909,2970.862,2856.469
4,14,9,658,170,8.4,3.6,668.646,23.155,4139.837,3984.746
4,14,10,567,238,9.9,6.7,770.585,22.22,4826.271,4644.267
4,14,11,657,200,10.5,6.1,887.258,25.74,5473.531,5264.107
4,14,12,377,302,11.8,5.6,721.606,25.022,4467.639,4299.974
4,14,13,195,306,13.3,6.7,518.235,21.549,3260.688,3136.807
4,14,14,381,227,13.9,7.2,606.684,22.954,3788.819,3646.628
4,14,15,507,160,13.7,7.8,561.462,21.694,3507.447,3375.176
4,14,16,603,110,13.3,8.3,457.778,19.423,2821.329,2711.674
4,14,17,551,90,12.5,7.2,271.128,16.171,1563.479,1489.501
4,14,18,329,63,10.2,4.2,78.452,10.891,417.673,369.676
4,14,19,8,15,8,3.1,13.568,6.705,91.234,49.501
4,14,20,0,0,7.7,2.5,0,7.7,0,0
4,14,21,0,0,5.8,4.2,0,5.8,0,0
4,14,22,0,0,4.8,4.7,0,4.8,0,0
4,14,23,0,0,3.1,2.5,0,3.1,0,0
4,15,0,0,0,3.3,2.5,0,3.3,0,0
4,15,1,0,0,2.1,4.2,0,2.1,0,0
4,15,2,0,0,1.4,2.5,0,1.4,0,0
4,15,3,0,0,0.9,2.5,0,0.9,0,0
4,15,4,0,0,0.4,1.9,0,0.4,0,0
4,15,5,0,5,0.1,3.1,4.523,-1.694,31.517,0
4,15,6,8,32,0.3,3.6,28.181,-0.853,194.146,150.492
4,15,7,22,87,0.4,5.6,84.892,0.623,577.316,526.071
4,15,8,19,112,0.7,4.2,113.264,1.69,774.733,719.306
4,15,9,6,123,1,4.7,113.751,1.988,780.166,724.621
4,15,10,7,160,0.7,4.2,150.265,2.559,1028.476,967.403
4,15,11,7,174,-0.9,4.2,164.275,1.336,1130.313,1066.887
4,15,12,9,236,-0.7,3.6,227.254,3.275,1550.837,1477.181
4,15,13,25,316,-0.9,4.7,324.72,4.603,2203.38,2112.189
4,15,14,54,296,0.5,3.6,345.484,7.633,2313.262,2218.92
4,15,15,94,245,0.5,4.2,310.305,6.328,2085.447,1997.574
4,15,16,89,188,0.4,7.2,228.165,3.154,1544.006,1470.522
4,15,17,29,120,0.6,6.1,119.195,1.676,808.606,752.443
4,15,18,93,76,-0.2,2.5,70.306,-0.017,456.605,407.827
4,15,19,9,15,-0.7,1.7,13.568,-2.407,94.832,53.033
4,15,20,0,1,-0.6,1.7,0,-0.6,0,0
4,15,21,0,0,-2,1.1,0,-2,0,0
4,15,22,0,0,-3.4,0,0,-3.4,0,0
4,15,23,0,0,-4.1,1.1,0,-4.1,0,0
4,16,0,0,0,-4.3,1.1,0,-4.3,0,0
4,16,1,0,0,-5.3,1.7,0,-5.3,0,0
4,16,2,0,0,-4.8,1.9,0,-4.8,0,0
4,16,3,0,0,-5.4,1.9,0,-5.4,0,0
4,16,4,0,0,-5.6,1.7,0,-5.6,0,0
4,16,5,2,13,-4.7,1.9,11.759,-6.673,83.648,42.054
4,16,6,393,43,-2.2,1.9,52.544,-2.956,286.409,240.991
4,16,7,678,64,-0.2,4.2,262.427,3.974,1526.789,1453.74
4,16,8,812,82,1.3,3.1,516.035,12.785,3240.208,3117.01
4,16,9,854,105,3,4.2,740.311,18.448,4678.209,4502.199
4,16,10,868,126,4.1,3.6,913.759,25.019,5646.533,5429.444
4,16,11,912,109,5.9,4.2,1016.938,28.002,6206.434,5963.568
4,16,12,951,93,7,1.7,1071.789,38.093,6227.956,5984.069
4,16,13,945,91,8.1,2.5,1036.694,35.272,6108.146,5869.912
4,16,14,920,89,9.1,1.9,925.331,35.53,5437.349,5229.51
4,16,15,872,87,9.3,3.6,755.329,26.948,4595.556,4422.846
4,16,16,806,80,9.6,3.6,535.948,21.974,3250.638,3127.093
4,16,17,686,70,9.5,2.5,295.045,16.874,1667.757,1591.107
4,16,18,438,56,7.3,1.7,83.143,8.712,417.628,369.631
4,16,19,81,20,3.7,3.1,16.082,2.428,110.142,68.059
4,16,20,0,1,2.6,3.6,0,2.6,0,0
4,16,21,0,0,1.5,4.2,0,1.5,0,0
4,16,22,0,0,1.5,5.3,0,1.5,0,0
4,16,23,0,0,2,5.3,0,2,0,0
4,17,0,0,0,1.5,4.7,0,1.5,0,0
4,17,1,0,0,0.7,4.2,0,0.7,0,0
4,17,2,0,0,0.4,5.3,0,0.4,0,0
4,17,3,0,0,-0.3,4.7,0,-0.3,0,0
4,17,4,0,1,-0.4,5.3,0,-0.4,0,0
4,17,5,2,15,-0.7,5.3,13.568,-1.857,94.615,52.819
4,17,6,376,49,0.4,5.3,58.462,0.101,322.829,276.704
4,17,7,696,64,2.6,5.3,269.184,6.4,1551.031,1477.369
4,17,8,867,71,4.9,5.6,534.453,13.775,3338.065,3211.585
4,17,9,936,76,8,6.7,763.181,20.032,4785.509,4605.166
4,17,10,966,78,10.5,8.6,937.801,23.407,5838.275,5612.526
4,17,11,929,99,12.6,8.3,1022.772,27.217,6265.433,6019.764
4,17,12,871,129,13.8,7.2,1044.459,30.278,6306.711,6059.071
4,17,13,910,117,15.1,8.3,1032.394,29.976,6241.957,5997.405
4,17,14,929,88,16.2,8.6,932.336,29.317,5646.854,5429.751
4,17,15,877,84,17.2,7.8,750.292,28.377,4533.595,4363.338
4,17,16,697,93,16.2,6.7,491.268,24.067,2956.858,2842.913
4,17,17,311,109,14.9,6.7,205.633,17.74,1213.499,1148.116
4,17,18,73,69,11.3,5.3,63.742,11.48,397.135,349.546
4,17,19,12,16,8.7,4.2,13.811,7.534,92.536,50.778
4,17,20,0,1,7.3,4.7,0,7.3,0,0
4,17,21,0,0,6.5,3.6,0,6.5,0,0
4,17,22,0,0,6.2,1.1,0,6.2,0,0
4,17,23,0,0,4,3.1,0,4,0,0
4,18,0,0,0,6.2,1.7,0,6.2,0,0
4,18,1,0,0,8.3,5.3,0,8.3,0,0
4,18,2,0,0,7,5.3,0,7,0,0
4,18,3,0,0,7.2,5.3,0,7.2,0,0
4,18,4,0,0,6.7,4.2,0,6.7,0,0
4,18,5,3,15,6.2,3.1,13.568,4.702,92.025,50.277
4,18,6,401,44,9.2,4.7,55.89,8.882,284.293,238.916
4,18,7,699,59,10.5,4.2,267.41,14.851,1483.112,1411.16
4,18,8,858,64,11.9,8.6,521.629,18.524,3188.247,3066.775
4,18,9,933,62,12.7,9.2,746.44,22.286,4631.74,4457.589
4,18,10,970,64,13.7,9.2,925.919,25.903,5697.216,5477.855
4,18,11,963,75,14.6,8.3,1028.447,29.311,6237.534,5993.192
4,18,12,955,76,15,7.8,1056.766,30.846,6363.565,6113.198
4,18,13,969,65,15.7,5.6,1029.905,34.778,6082.952,5845.898
4,18,14,942,66,16.7,3.6,918.3,37.88,5333.149,5129.84
4,18,15,899,67,16.5,4.2,747.373,32.844,4418.641,4252.887
4,18,16,824,67,16.5,4.2,531.976,27.968,3134.055,3014.368
4,18,17,666,66,16.4,3.1,285.077,22.925,1566.885,1492.822
4,18,18,331,56,14.8,1.7,73.396,15.962,372.5,325.399
4,18,19,74,16,11.9,0,12.514,9.363,83.184,41.599
4,18,20,0,1,7.1,1.9,0,7.1,0,0
4,18,21,0,0,7.5,1.7,0,7.5,0,0
4,18,22,0,0,6.7,1.7,0,6.7,0,0
4,18,23,0,0,6.2,0,0,6.2,0,0
4,19,0,0,0,7.3,1.9,0,7.3,0,0
4,19,1,0,0,7.6,1.7,0,7.6,0,0
4,19,2,0,0,5.5,1.1,0,5.5,0,0
4,19,3,0,0,6.5,1.7,0,6.5,0,0
4,19,4,0,0,5.6,1.9,0,5.6,0,0
4,19,5,2,8,5.4,1.7,7.236,3.337,49.368,8.401
4,19,6,41,52,6.9,1.9,45.911,6.035,300.092,254.409
4,19,7,192,133,11.8,3.1,180.138,14.541,1101.376,1038.624
4,19,8,498,154,13.6,2.5,426.195,23.208,2582.428,2480.126
4,19,9,703,147,14.7,1.1,683.058,35.337,3989.605,3840.106
4,19,10,740,170,15.8,1.7,857.918,39.757,4935.541,4749.047
4,19,11,780,201,17.1,1.7,1009.776,45.408,5651.676,5434.357
4,19,12,754,219,18.2,4.2,1033.652,40.568,5931.957,5701.912
4,19,13,732,163,19.1,2.5,927.598,43.022,5256.375,5056.371
4,19,14,497,223,19.6,3.6,703.922,35.857,4131.629,3976.846
4,19,15,232,261,19.1,3.6,439.479,29.088,2658.877,2554.251
4,19,16,52,211,18.6,3.1,230.164,23.602,1427.21,1356.648
4,19,17,12,134,17.9,2.5,123.134,19.99,776.47,721.005
4,19,18,11,65,15.3,2.5,56.003,15.293,359.193,312.354
4,19,19,6,17,13.1,3.6,14.649,11.916,96.282,54.455
4,19,20,0,0,13.1,4.2,0,13.1,0,0
4,19,21,0,0,12.8,4.2,0,12.8,0,0
4,19,22,0,0,12.6,5.3,0,12.6,0,0
4,19,23,0,0,11.7,4.7,0,11.7,0,0
4,20,0,0,0,10.9,5.3,0,10.9,0,0
4,20,1,0,0,10.5,4.2,0,10.5,0,0
4,20,2,0,0,11,4.2,0,11,0,0
4,20,3,0,0,9.7,3.6,0,9.7,0,0
4,20,4,0,0,6.6,1.7,0,6.6,0,0
4,20,5,1,10,7.2,3.1,9.045,5.607,61.112,19.931
4,20,6,238,38,9.1,3.1,43.58,8.372,233.909,189.5
4,20,7,661,58,11.6,4.7,258.396,15.493,1436.624,1365.828
4,20,8,844,60,13.9,4.7,513.137,23.355,3069.626,2952.045
4,20,9,920,62,15,3.6,739.86,31.253,4401.176,4236.102
4,20,10,954,63,16.1,3.1,912.931,37.586,5307.909,5105.69
4,20,11,971,65,17.9,3.1,1025.733,42.224,5835.804,5610.167
4,20,12,864,94,18.2,3.6,987.156,40.791,5658.733,5441.098
4,20,13,747,116,19.1,5.3,882.99,35.99,5184.222,4987.299
4,20,14,653,145,19.1,1.9,764.702,40.471,4384.811,4220.371
4,20,15,312,223,18.9,0.6,469.809,36.899,2733.342,2626.427
4,20,16,300,221,15.1,7.2,390.808,20.704,2425.97,2328.336
4,20,17,481,116,16.4,1.9,270.994,23.331,1536.264,1462.975
4,20,18,237,68,13.8,3.1,76.115,14.635,420.367,372.316
4,20,19,136,22,11.1,3.1,17.319,9.939,114.833,72.663
4,20,20,0,1,10.3,1.9,0,10.3,0,0
4,20,21,0,0,8.3,1.7,0,8.3,0,0
4,20,22,0,0,7.8,1.1,0,7.8,0,0
4,20,23,0,0,8,1.9,0,8,0,0
4,21,0,0,0,8.6,1.1,0,8.6,0,0
4,21,1,0,0,4.1,1.1,0,4.1,0,0
4,21,2,0,0,2.9,1.9,0,2.9,0,0
4,21,3,0,0,2.1,1.7,0,2.1,0,0
4,21,4,0,1,2.1,1.1,0,2.1,0,0
4,21,5,0,14,3.6,1.1,12.227,1.392,84.107,42.505
4,21,6,12,58,5,0.6,49.69,3.812,335.275,288.906
4,21,7,21,123,7.8,0,115.048,9.954,755.144,700.14
4,21,8,35,186,10.7,0,193.832,17.255,1238.309,1172.336
4,21,9,161,274,15.8,3.1,396.577,24.107,2457.786,2359.213
4,21,10,584,240,18.2,6.7,790.522,30.616,4759.13,4579.857
4,21,11,895,102,18.9,5.6,995.722,37,5816.505,5591.748
4,21,12,864,115,19.1,3.6,1011.306,42.109,5758.376,5536.257
4,21,13,827,127,19.5,3.6,973.887,41.731,5555.209,5342.184
4,21,14,792,123,20.2,1.1,858.914,47.579,4747.1,4568.313
4,21,15,763,109,20,0,699.227,48.89,3813.587,3670.505
4,21,16,794,82,20.3,0,532.268,43.115,2913.893,2801.317
4,21,17,641,75,20.2,0,286.628,33.809,1505.292,1432.783
4,21,18,318,56,18.4,2.5,72.976,19.382,366.132,319.157
4,21,19,56,19,14,3.1,15.43,12.836,101.007,59.093
4,21,20,0,1,11.7,4.2,0,11.7,0,0
4,21,21,0,0,10.6,2.5,0,10.6,0,0
4,21,22,0,0,8.6,1.7,0,8.6,0,0
4,21,23,0,0,9.5,4.2,0,9.5,0,0
4,22,0,0,0,9.8,6.1,0,9.8,0,0
4,22,1,0,0,8.1,4.7,0,8.1,0,0
4,22,2,0,0,6.8,1.1,0,6.8,0,0
4,22,3,0,0,5.8,2.5,0,5.8,0,0
4,22,4,0,1,5.3,2.5,0,5.3,0,0
4,22,5,84,18,4,1.7,14.126,2.135,96.869,55.032
4,22,6,233,61,6.8,0,63.542,5.502,368.807,321.779
4,22,7,415,105,8.7,1.9,228.916,13.289,1348.06,1279.441
4,22,8,736,116,11.2,1.9,520.659,24.366,3120.657,3001.41
4,22,9,734,160,13.5,1.1,721.392,35.683,4207.896,4050.237
4,22,10,537,284,14.6,3.6,795.085,32.522,4743.204,4564.576
4,22,11,235,392,15.8,4.2,648.74,29.838,3925.319,3778.181
4,22,12,113,399,16,4.7,525.244,26.4,3230.903,3108.016
4,22,13,126,388,16.8,4.7,521.554,26.915,3200.246,3078.377
4,22,14,110,354,16.6,2.5,455.941,27.897,2783.691,2675.213
4,22,15,227,301,16.8,1.9,477.2,29.471,2882.942,2771.348
4,22,16,280,192,16.6,1.1,349.908,27.612,2101.534,2013.212
4,22,17,174,101,16.4,0.6,153.769,21.688,910.673,852.259
4,22,18,186,59,15.4,1.9,65.181,15.789,362.634,315.728
4,22,19,106,25,13,1.9,19.941,11.728,131.178,88.705
4,22,20,0,1,12.5,1.7,0,12.5,0,0
4,22,21,0,0,10.5,3.1,0,10.5,0,0
4,22,22,0,0,10.2,3.1,0,10.2,0,0
4,22,23,0,0,8.8,1.9,0,8.8,0,0
4,23,0,0,0,9.5,1.9,0,9.5,0,0
4,23,1,0,0,9.2,2.5,0,9.2,0,0
4,23,2,0,0,9.6,2.5,0,9.6,0,0
4,23,3,0,0,8.4,1.9,0,8.4,0,0
4,23,4,0,1,8.7,3.1,0,8.7,0,0
4,23,5,1,9,8.5,3.1,7.835,6.911,52.638,11.612
4,23,6,3,36,8.8,3.1,31.636,7.77,210.957,166.985
4,23,7,3,72,8.1,1.9,64.028,7.871,427.297,379.107
4,23,8,2,88,7.2,1.1,78.389,7.545,524.878,474.714
4,23,9,1,97,6.8,3.6,86.08,7.258,577.399,526.152
4,23,10,1,105,7,3.6,93.53,7.653,626.34,574.074
4,23,11,1,80,6.9,3.6,71.331,7.049,478.946,429.716
4,23,12,1,44,6.6,2.5,39.655,5.864,267.629,222.573
4,23,13,1,32,6.6,6.1,29.06,5.884,196.106,152.415
4,23,14,1,30,6.7,6.1,27.183,5.938,183.387,139.936
4,23,15,1,31,6.8,6.1,27.873,6.049,187.913,144.377
4,23,16,1,22,6.9,6.7,19.759,6.061,133.084,90.576
4,23,17,2,18,6.8,7.2,16.331,5.937,109.49,67.419
4,23,18,3,11,6.7,6.1,10.005,5.621,66.605,25.324
4,23,19,3,6,6.6,5.6,5.321,5.362,35.988,0
4,23,20,0,0,6.6,5.3,0,6.6,0,0
4,23,21,0,0,6.8,5.3,0,6.8,0,0
4,23,22,0,0,6.8,5.3,0,6.8,0,0
4,23,23,0,0,6.8,5.3,0,6.8,0,0
4,24,0,0,0,6.6,4.2,0,6.6,0,0
4,24,1,0,0,6.9,3.6,0,6.9,0,0
4,24,2,0,0,6.7,3.6,0,6.7,0,0
4,24,3,0,0,6.6,3.6,0,6.6,0,0
4,24,4,0,2,5.8,2.5,0,5.8,0,0
4,24,5,2,24,4.9,3.1,19.837,3.518,135.231,92.682
4,24,6,49,72,5.9,3.1,62.65,5.632,409.698,361.859
4,24,7,18,121,6.9,3.1,112.205,7.985,743.857,689.096
4,24,8,13,181,7.7,3.6,170.455,10.22,1126.68,1063.34
4,24,9,10,170,8.5,3.6,160.385,10.931,1058.252,996.496
4,24,10,6,168,9.6,3.1,156.455,12.053,1027.647,966.592
4,24,11,129,359,11,3.6,507.281,21.343,3194.896,3073.204
4,24,12,368,394,12.6,2.5,812.433,32.663,4849.376,4666.428
4,24,13,236,382,12.1,1.7,638.81,30.919,3845.217,3700.992
4,24,14,144,327,13,1.9,470.09,26.17,2893.413,2781.487
4,24,15,48,179,8.7,8.6,205.066,10.982,1351.18,1282.485
4,24,16,6,82,8,5.6,75.216,8.347,501.294,451.61
4,24,17,11,79,6.9,4.7,72.883,7.02,485.642,436.277
4,24,18,42,79,6.6,4.2,69.495,6.648,453.513,404.797
4,24,19,97,32,6.2,1.9,24.977,4.963,169.224,126.04
4,24,20,0,2,6.2,3.1,0,6.2,0,0
4,24,21,0,0,5.5,6.1,0,5.5,0,0
4,24,22,0,0,5.4,3.6,0,5.4,0,0
4,24,23,0,0,5.1,3.1,0,5.1,0,0
4,25,0,0,0,4.7,2.5,0,4.7,0,0
4,25,1,0,0,4.3,3.6,0,4.3,0,0
4,25,2,0,0,4.6,3.6,0,4.6,0,0
4,25,3,0,0,4.5,3.1,0,4.5,0,0
4,25,4,0,1,4.4,3.1,0,4.4,0,0
4,25,5,1,9,4.2,3.6,7.833,2.652,53.597,12.553
4,25,6,20,49,4.1,3.6,43.583,3.355,291.59,246.072
4,25,7,35,127,4.4,3.6,125.058,5.671,832.04,775.364
4,25,8,31,180,5.2,3.6,184.89,8.079,1230.888,1165.091
4,25,9,89,264,5.9,5.3,321.387,10.908,2117.249,2028.488
4,25,10,164,293,6.6,4.2,448.535,15.385,2900.968,2788.802
4,25,11,306,292,8.4,3.6,623.028,22.053,3910.797,3764.19
4,25,12,414,309,8.2,3.1,781.077,26.678,4798.274,4617.412
4,25,13,582,261,8.8,3.6,879.567,28.882,5346.263,5142.387
4,25,14,800,160,10,1.1,911.213,39.178,5259.09,5058.97
4,25,15,841,115,10.2,1.7,763.411,32.746,4519.502,4349.801
4,25,16,801,94,10.3,4.2,549.135,22.149,3333.484,3207.158
4,25,17,670,86,10.1,4.7,307.564,15.884,1764.56,1685.382
4,25,18,305,73,8.3,4.7,86.905,9.14,477.625,428.422
4,25,19,58,27,6.7,3.6,21.811,5.665,147.324,104.55
4,25,20,0,3,5.9,4.2,0,5.9,0,0
4,25,21,0,0,4,5.3,0,4,0,0
4,25,22,0,0,2.6,3.6,0,2.6,0,0
4,25,23,0,0,1.8,5.6,0,1.8,0,0
4,26,0,0,0,1.8,5.3,0,1.8,0,0
4,26,1,0,0,1.7,6.1,0,1.7,0,0
4,26,2,0,0,1.1,5.6,0,1.1,0,0
4,26,3,0,0,0.8,4.7,0,0.8,0,0
4,26,4,0,1,0.7,5.3,0,0.7,0,0
4,26,5,0,6,0.3,5.3,5.213,-1.003,36.223,0
4,26,6,1,30,0,5.6,26.246,-0.895,181.994,138.57
4,26,7,4,104,0.1,5.3,92.688,0.473,638.613,586.089
4,26,8,5,169,0.8,5.3,154.555,2.46,1057.568,995.828
4,26,9,5,193,1.1,6.1,178.477,3.121,1218.504,1153.002
4,26,10,3,189,1.9,6.1,173.652,3.871,1181.998,1117.36
4,26,11,2,154,1.4,5.3,139.957,2.91,956.582,897.14
4,26,12,2,155,1.6,4.2,141.02,3.316,962.188,902.619
4,26,13,6,249,1.8,3.6,235.195,5.896,1587.082,1512.504
4,26,14,11,310,2,1.9,300.241,9.275,1996.382,1910.971
4,26,15,8,266,2.4,1.9,252.089,8.559,1681.174,1604.176
4,26,16,6,226,3,3.1,209.628,6.99,1406.995,1336.932
4,26,17,5,140,2.4,1.7,125.387,4.689,848.781,791.738
4,26,18,3,53,2.2,2.5,46.164,1.77,316.028,270.035
4,26,19,1,13,1.9,2.5,11.331,0.27,78.318,36.822
4,26,20,0,1,1.3,2.5,0,1.3,0,0
4,26,21,0,0,0.9,1.9,0,0.9,0,0
4,26,22,0,0,0.7,2.5,0,0.7,0,0
4,26,23,0,0,0.1,3.1,0,0.1,0,0
4,27,0,0,0,-0.4,3.1,0,-0.4,0,0
4,27,1,0,0,-0.6,3.6,0,-0.6,0,0
4,27,2,0,0,-0.8,3.1,0,-0.8,0,0
4,27,3,0,0,-0.9,3.6,0,-0.9,0,0
4,27,4,0,0,-1,3.6,0,-1,0,0
4,27,5,12,2,-1.1,3.6,1.534,-2.881,10.742,0
4,27,6,1,15,-0.8,3.6,13.121,-2.328,91.373,49.637
4,27,7,3,55,-0.5,4.2,49.045,-1.072,339.795,293.338
4,27,8,7,155,0.5,4.7,142.408,1.956,976.15,916.265
4,27,9,8,229,2,3.1,215.325,5.83,1453.004,1381.802
4,27,10,10,240,1.5,0.6,229.078,8.688,1527.082,1454.025
4,27,11,19,303,2.2,4.2,301.632,7.602,2020.403,1934.332
4,27,12,14,312,3.1,3.1,306.36,9.591,2034.368,1947.912
4,27,13,5,253,3,4.2,238.007,7.183,1597.144,1522.309
4,27,14,4,196,3.8,5.6,181.168,6.121,1221.287,1155.719
4,27,15,3,154,3.9,7.2,140.022,5.144,947.786,888.541
4,27,16,2,98,3.9,6.1,87.399,4.32,593.474,541.894
4,27,17,1,50,3.5,6.7,44.045,3.112,300.438,254.748
4,27,18,0,28,3.3,5.6,24.422,2.443,167.254,124.107
4,27,19,11,14,2.6,7.8,12.461,1.709,85.603,43.973
4,27,20,0,1,1.2,8.3,0,1.2,0,0
4,27,21,0,0,0.5,7.2,0,0.5,0,0
4,27,22,0,0,0.1,6.1,0,0.1,0,0
4,27,23,0,0,-0.3,6.7,0,-0.3,0,0
4,28,0,0,0,-1.1,5.3,0,-1.1,0,0
4,28,1,0,0,-1,3.6,0,-1,0,0
4,28,2,0,0,-1,4.7,0,-1,0,0
4,28,3,0,0,-1.8,5.3,0,-1.8,0,0
4,28,4,0,1,-1.9,4.2,0,-1.9,0,0
4,28,5,0,16,-1.6,3.6,13.968,-3.083,97.904,56.047
4,28,6,306,66,-1.1,3.1,76.226,-1.099,434.29,385.96
4,28,7,285,130,-0.9,4.2,211.901,2.22,1349.352,1280.702
4,28,8,33,194,-1.4,5.6,199.18,1.193,1365.966,1296.911
4,28,9,19,281,-1,4.7,274.507,3.427,1871.109,1789.098
4,28,10,61,382,0,4.2,439.299,8.478,2930.671,2817.562
4,28,11,54,366,1.3,5.3,422.196,8.596,2815.719,2706.241
4,28,12,19,303,2.2,6.7,302.065,6.453,2033.424,1946.994
4,28,13,4,251,2.3,6.1,234.907,5.506,1587.806,1513.209
4,28,14,5,258,2.4,5.6,242.226,5.835,1634.916,1559.113
4,28,15,5,202,2.6,6.1,186.884,4.889,1266.325,1199.682
4,28,16,4,124,2.4,6.7,112.138,3.246,764.743,709.533
4,28,17,2,57,2.2,5.6,50.528,1.918,346.112,299.531
4,28,18,0,25,1.3,6.1,21.794,0.442,150.523,107.689
4,28,19,10,13,0.4,3.6,11.565,-1.104,80.397,38.863
4,28,20,0,1,0.2,4.2,0,0.2,0,0
4,28,21,0,0,-0.1,4.2,0,-0.1,0,0
4,28,22,0,0,-0.7,4.2,0,-0.7,0,0
4,28,23,0,0,-1,5.6,0,-1,0,0
4,29,0,0,0,-1.2,6.7,0,-1.2,0,0
4,29,1,0,0,-1.4,6.1,0,-1.4,0,0
4,29,2,0,0,-1.6,6.7,0,-1.6,0,0
4,29,3,0,0,-1.7,5.6,0,-1.7,0,0
4,29,4,0,1,-1.8,6.7,0,-1.8,0,0
4,29,5,1,7,-1.8,7.8,6.085,-2.81,42.601,1.758
4,29,6,3,43,-2.5,8.6,37.821,-3.004,264.047,219.06
4,29,7,7,115,-2.4,7.8,103.293,-1.931,717.98,663.775
4,29,8,14,215,-1.9,8.6,202.547,-0.009,1399.319,1329.445
4,29,9,15,281,-1.7,9.7,271.284,1.005,1868.451,1786.511
4,29,10,33,344,-1.3,11.9,353.44,2.011,2424.579,2326.987
4,29,11,232,388,0.2,7.8,637.676,8.989,4245.317,4086.236
4,29,12,495,306,1.8,8.3,858.716,13.681,5600.034,5385.02
4,29,13,478,294,3.3,8.6,811.335,14.425,5272.952,5072.237
4,29,14,468,293,5.2,8.6,748.016,15.409,4835.869,4653.473
4,29,15,374,282,5.2,9.2,574.59,12.55,3748.865,3608.106
4,29,16,375,228,5,8.6,436.311,10.608,2829.415,2719.507
4,29,17,532,132,5.3,8.3,303.181,9.009,1838.329,1757.195
4,29,18,476,68,5.1,8.6,100.674,5.748,516.406,466.415
4,29,19,228,33,3.3,5.3,26.027,2.532,178.177,134.824
4,29,20,0,4,1.3,3.6,0,1.3,0,0
4,29,21,0,0,0.6,2.5,0,0.6,0,0
4,29,22,0,0,0.9,2.5,0,0.9,0,0
4,29,23,0,0,-0.1,3.1,0,-0.1,0,0
4,30,0,0,0,-1,3.6,0,-1,0,0
4,30,1,0,0,-1.1,3.6,0,-1.1,0,0
4,30,2,0,0,-1.9,2.5,0,-1.9,0,0
4,30,3,0,0,-0.6,1.9,0,-0.6,0,0
4,30,4,0,3,-1.8,3.6,0,-1.8,0,0
