Company Name,Customer Class,Product,Effective Start Date (mm/dd/yyyy),Effective End Date(mm/dd/yyyy),Contract Length(months),Electricity $/kWh,Service Area
Solarmax Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Sandstone Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Sandstone Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
UTILITYNet,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
UTILITYNet,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
Vector Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Vector Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,5/1/2017 0:00,5/31/2017 0:00,36,0.02782,EPCOR
Bow Valley Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0324,EPCOR
Bow Valley Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0324,EPCOR
Burst Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Burst Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Camrose Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0354,EPCOR
Camrose Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0354,EPCOR
Choice Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Choice Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
E.NRG Power Ltd.,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0299,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0299,EPCOR
EPPO,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
EPPO,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Echo Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Echo Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Foothills Energy Co-op,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Foothills Energy Co-op,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Get Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0334,EPCOR
Get Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0334,EPCOR
Mountain View Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Mountain View Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
NewGen Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0384,EPCOR
NewGen Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0384,EPCOR
Park Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Park Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Reset Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0364,EPCOR
Reset Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0364,EPCOR
Solarmax Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Solarmax Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Sandstone Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Sandstone Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
UTILITYNet,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
UTILITYNet,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
Vector Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Vector Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,5/1/2017 0:00,5/31/2017 0:00,36,0.02782,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,5/1/2017 0:00,5/31/2017 0:00,36,0.02782,EPCOR
Alberta Cooperative Energy (ACE),"Home,Small Business,Farm",Floating Rate,5/1/2017 0:00,5/31/2017 0:00,1,0.0225615,EPCOR
Alberta Cooperative Energy (ACE),"Home,Small Business,Farm",Floating Green Power Rate,5/1/2017 0:00,5/31/2017 0:00,1,0.0425615,EPCOR
Bow Valley Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0324,EPCOR
Bow Valley Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0324,EPCOR
Burst Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Burst Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Camrose Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0354,EPCOR
Camrose Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0354,EPCOR
Choice Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Choice Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
E.NRG Power Ltd.,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0299,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0299,EPCOR
EPPO,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
EPPO,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Echo Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Echo Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Foothills Energy Co-op,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Foothills Energy Co-op,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Get Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0334,EPCOR
Get Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0334,EPCOR
Mountain View Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Mountain View Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
NewGen Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0384,EPCOR
NewGen Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0384,EPCOR
Park Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Park Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0374,EPCOR
Reset Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0364,EPCOR
Reset Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0364,EPCOR
Solarmax Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Solarmax Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0369,EPCOR
Sandstone Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Sandstone Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Spot Power,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
UTILITYNet,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
UTILITYNet,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0304,EPCOR
Vector Energy,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Vector Energy,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Home,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
Fluent Utilities,Small Business,Wholesale,5/1/2017 0:00,5/31/2017 0:00,1,0.0344,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,5/1/2017 0:00,5/31/2017 0:00,1,0.02319,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,5/1/2017 0:00,5/31/2017 0:00,36,0.02782,EPCOR
Encor by EPCOR,"Home,Small Business",Two Year Floating Electricity Plan - May 2017,5/1/2017 0:00,5/31/2017 0:00,1,0.02351,EPCOR
EPCOR Energy Alberta GP Inc.,Home,May Regulated Rate Option - City of Edmonton,5/1/2017 0:00,5/31/2017 0:00,0,0.02782,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,May Regulated Rate Option - City of Edmonton,5/1/2017 0:00,5/31/2017 0:00,0,0.02782,EPCOR
SPONSOR Energy,"Home,Small Business",Freedom Plan - EPCOR,5/1/2017 0:00,5/31/2017 0:00,1,0.0189,EPCOR
Peace Power,"Home,Small Business",Peace Power Variable - Epcor,5/1/2017 0:00,5/31/2017 0:00,1,0.0189,EPCOR
Burst Energy,"Home,Small Business",Burst Energy Variable - Epcor,5/1/2017 0:00,5/31/2017 0:00,1,0.0189,EPCOR
Burst Energy,"Home,Small Business",Burst Energy AMA Variable - Epcor,5/1/2017 0:00,5/31/2017 0:00,1,0.0189,EPCOR
Link Energy,"Small Business,Farm",Fixed Rate 5 Year Electricity Plan,5/1/2017 0:00,,60,0.066,EPCOR
Link Energy,"Small Business,Farm",Fixed Rate 3 Year Electricity Plan,5/1/2017 0:00,,36,0.067,EPCOR
Link Energy,Home,Fixed Rate 5 Year Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,60,0.0619,EPCOR
Link Energy,Home,Fixed Rate 3 Year Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,36,0.0589,EPCOR
Link Energy,Home,Fixed Rate 4 Year Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,48,0.0619,EPCOR
Link Energy,Home,Fixed Rate 2 Year Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,24,0.0589,EPCOR
Link Energy,Home,Fixed Rate 1 Year Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,12,0.0589,EPCOR
Link Energy,Home,Open-Ended Variable Electricity Plan,5/1/2017 0:00,1/31/2019 0:00,1,0.03783,EPCOR
Direct Energy,Home,2 Year Simple Two Fixed Electricity,5/25/2017 0:00,6/28/2017 0:00,24,0.0549,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,June Regulated Rate Option - City of Edmonton,6/1/2017 0:00,6/30/2017 0:00,0,0.02823,EPCOR
EPCOR Energy Alberta GP Inc.,Home,June Regulated Rate Option - City of Edmonton,6/1/2017 0:00,6/30/2017 0:00,0,0.02823,EPCOR
Bow Valley Power,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0272,EPCOR
Bow Valley Power,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0272,EPCOR
Burst Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Burst Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Camrose Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0302,EPCOR
Camrose Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0302,EPCOR
Choice Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Choice Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
E.NRG Power Ltd.,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0247,EPCOR
E.NRG Power Ltd.,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0247,EPCOR
EPPO,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0317,EPCOR
EPPO,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0317,EPCOR
Echo Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Echo Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Foothills Energy Co-op,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Foothills Energy Co-op,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Get Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0282,EPCOR
Get Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0282,EPCOR
Mountain View Power,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0302,EPCOR
Mountain View Power,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0302,EPCOR
NewGen Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0332,EPCOR
NewGen Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0332,EPCOR
Park Power,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0312,EPCOR
Park Power,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0312,EPCOR
Reset Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0312,EPCOR
Reset Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0312,EPCOR
Solarmax Power,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Solarmax Power,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Sandstone Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Sandstone Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Spot Power,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Spot Power,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
UTILITYNet,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0252,EPCOR
UTILITYNet,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0252,EPCOR
Vector Energy,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Vector Energy,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Fluent Utilities,Home,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
Fluent Utilities,Small Business,Wholesale,6/1/2017 0:00,6/30/2017 0:00,1,0.0292,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,EasyMax�� Index Electricity - EPCOR Edmonton,6/1/2017 0:00,6/30/2017 0:00,1,0.01827,EPCOR
EasyMax by ENMAX Energy Corp.,Farm,EasyMax�� Index Electricity - EPCOR Edmonton,6/1/2017 0:00,6/30/2017 0:00,1,0.01827,EPCOR
EasyMax by ENMAX Energy Corp.,Home,EasyMax��  3-Year Floating Electricity - EPCOR RRO,6/1/2017 0:00,6/30/2017 0:00,36,0.02823,EPCOR
Encor by EPCOR,"Home,Small Business",Two Year Floating Electricity Plan - June 2017,6/1/2017 0:00,6/30/2017 0:00,1,0.01852,EPCOR
Just Energy Alberta L.P.,"Home,Small Business",Price Protection Program - Single Elect - 5 Year,6/1/2017 0:00,8/31/2017 0:00,60,0.0659,EPCOR
Just Energy Alberta L.P.,"Home,Small Business",Price Protection Program - Single Elect - 4 Year,6/1/2017 0:00,7/31/2017 0:00,48,0.0659,EPCOR
Spot Power,"Small Business,Home,Farm",2020 Green Discount Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.058,EPCOR
Spot Power,Home,2020 Senior Discount Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0579,EPCOR
Spot Power,"Home,Small Business,Farm",2020 Discount Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0595,EPCOR
Spot Power,"Home,Small Business,Farm",2020 Base Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0649,EPCOR
E.NRG Power Ltd.,Home,2020 Senior Discount Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0579,EPCOR
E.NRG Power Ltd.,"Small Business,Home,Farm",2023 Green Discount Rate,6/1/2017 0:00,8/27/2018 0:00,0,0.058,EPCOR
E.NRG Power Ltd.,"Home,Small Business,Farm",2020 Discount Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0589,EPCOR
E.NRG Power Ltd.,"Home,Small Business,Farm",2020 Base Rate,6/1/2017 0:00,2/7/2018 0:00,0,0.0649,EPCOR
UTILITYNet,Home,2020 Senior Discount Rate ,6/1/2017 0:00,2/8/2018 0:00,0,0.0575,EPCOR
UTILITYNet,"Small Business,Home,Farm",2020 Green Discount Rate ,6/1/2017 0:00,2/8/2018 0:00,0,0.058,EPCOR
UTILITYNet,"Home,Small Business,Farm",2020 Discount Rate ,6/1/2017 0:00,2/8/2018 0:00,0,0.0585,EPCOR
UTILITYNet,"Home,Small Business,Farm",2023 Base Rate,6/1/2017 0:00,8/27/2018 0:00,0,0.0649,EPCOR
Sandstone Energy,Home,2020 Senior Discount Rate,6/1/2017 0:00,12/13/2017 0:00,0,0.0589,EPCOR
Sandstone Energy,Small Business,2020 Green Discount Rate,6/1/2017 0:00,12/13/2017 0:00,0,0.0589,EPCOR
Sandstone Energy,"Home,Small Business,Farm",2020 Discount Rate,6/1/2017 0:00,12/13/2017 0:00,0,0.0599,EPCOR
Sandstone Energy,"Home,Small Business,Farm",2020 Base Rate,6/1/2017 0:00,12/13/2017 0:00,0,0.0649,EPCOR
Bow Valley Power,"Home,Small Business,Farm",2020 Green Value Rate (30% Green),6/1/2017 0:00,2/7/2018 0:00,0,0.0579,EPCOR
Bow Valley Power,Home,2020 Senior Rate,6/1/2017 0:00,12/13/2017 0:00,0,0.0599,EPCOR
