"PVWatts Hourly PV Performance Data"
"Requested Location","arizona"
"Location","Lat, Lng: 33.45, -112.06"
"Latitude (DD)","33.45"
"Longitude (DD)","-112.06"
"Elevation (m)","321.11999511719"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","15","741","81","17","0.8","0.16","903.501","45.867","729594.456","699778.461"
"1","17","16","565","59","15","0.5","0.16","702.977","39.397","578775.895","554304.002"
"1","17","17","118","14","14","0.4","0.16","125.276","17.934","73476.492","66909.365"
"1","17","18","0","0","13","0.5","0.16","0","13","0","0"
"1","17","19","0","0","12","0.8","0.16","0","12","0","0"
"1","17","20","0","0","11","1","0.16","0","11","0","0"
"1","17","21","0","0","10","1.2","0.16","0","10","0","0"
"1","17","22","0","0","9","1.3","0.16","0","9","0","0"
"1","17","23","0","0","8","1.3","0.16","0","8","0","0"
"1","18","0","0","0","7","1.3","0.16","0","7","0","0"
"1","18","1","0","0","6","1.4","0.16","0","6","0","0"
"1","18","2","0","0","6","1.5","0.16","0","6","0","0"
"1","18","3","0","0","5","1.5","0.16","0","5","0","0"
"1","18","4","0","0","5","1.5","0.16","0","5","0","0"
"1","18","5","0","0","5","1.5","0.16","0","5","0","0"
"1","18","6","0","0","5","1.5","0.16","0","5","0","0"
"1","18","7","0","0","7","1.7","0.16","0","7","0","0"
"1","18","8","561","45","10","2.2","0.16","683.238","25.825","585167.259","560468.894"
"1","18","9","776","66","13","2","0.16","913.462","35.113","770145.637","738892.753"
"1","18","10","873","76","16","1.3","0.16","1019.073","44.679","822565.403","789455.077"
"1","18","11","857","102","17","1.1","0.16","1029.008","47.331","816365.304","783474.672"
"1","18","12","877","103","18","1.5","0.16","1047.81","46.083","833193.896","799706.961"
"1","18","13","869","100","19","1.7","0.16","1037.673","45.624","827798.545","794502.789"
"1","18","14","844","89","19","1.7","0.16","1004.009","44.801","807923.967","775332.446"
"1","18","15","763","77","18","1.1","0.16","912.24","44.984","739359.827","709197.806"
"1","18","16","590","57","16","0.6","0.16","725.925","40.487","595870.123","570792.513"
"1","18","17","147","15","14","0.5","0.16","154.818","18.721","91297.438","84098.844"
"1","18","18","0","0","13","0.5","0.16","0","13","0","0"
"1","18","19","0","0","12","0.9","0.16","0","12","0","0"
"1","18","20","0","0","11","1.2","0.16","0","11","0","0"
"1","18","21","0","0","10","1.3","0.16","0","10","0","0"
"1","18","22","0","0","9","1.4","0.16","0","9","0","0"
"1","18","23","0","0","9","1.4","0.16","0","9","0","0"
"1","19","0","0","0","9","1.3","0.16","0","9","0","0"
"1","19","1","0","0","9","1.3","0.16","0","9","0","0"
"1","19","2","0","0","8","1.3","0.16","0","8","0","0"
"1","19","3","0","0","7","1.3","0.16","0","7","0","0"
"1","19","4","0","0","6","1.3","0.16","0","6","0","0"
"1","19","5","0","0","5","1.4","0.16","0","5","0","0"
"1","19","6","0","0","5","1.4","0.16","0","5","0","0"
"1","19","7","0","0","7","1.4","0.16","0","7","0","0"
"1","19","8","527","48","11","1.9","0.16","652.314","27.045","555929.822","532267.455"
"1","19","9","749","71","14","2","0.16","891.746","35.585","750247.437","719699.625"
"1","19","10","851","84","17","1.2","0.16","1006.676","46.011","808067.536","775470.928"
"1","19","11","864","103","18","0.7","0.16","1037.127","51.927","807950.24","775357.789"
"1","19","12","886","104","19","0.9","0.16","1057.92","51.782","822530.905","789421.802"
"1","19","13","881","102","20","1.5","0.16","1052.036","48.206","830690.2","797291.981"
"1","19","14","875","85","20","1.6","0.16","1030.46","47.063","821942.388","788854.138"
"1","19","15","805","73","19","1.2","0.16","950.229","46.43","766014.803","734908.291"
"1","19","16","646","54","16","0.9","0.16","778.707","40.222","640931.005","614256.709"
"1","19","17","206","16","14","0.9","0.16","265.609","21.237","157294.524","147757.391"
"1","19","18","0","0","13","0.9","0.16","0","13","0","0"
"1","19","19","0","0","13","0.9","0.16","0","13","0","0"
"1","19","20","0","0","12","1","0.16","0","12","0","0"
"1","19","21","0","0","11","1.2","0.16","0","11","0","0"
"1","19","22","0","0","10","1.3","0.16","0","10","0","0"
"1","19","23","0","0","8","1.4","0.16","0","8","0","0"
"1","20","0","0","0","8","1.4","0.16","0","8","0","0"
"1","20","1","0","0","8","1.4","0.16","0","8","0","0"
"1","20","2","0","0","7","1.4","0.16","0","7","0","0"
"1","20","3","0","0","7","1.5","0.16","0","7","0","0"
"1","20","4","0","0","6","1.5","0.16","0","6","0","0"
"1","20","5","0","0","5","1.5","0.16","0","5","0","0"
"1","20","6","0","0","5","1.5","0.16","0","5","0","0"
"1","20","7","0","0","7","1.4","0.16","0","7","0","0"
"1","20","8","277","59","11","2","0.16","408.486","20.835","351657.482","335233.297"
"1","20","9","388","119","14","2.4","0.16","582.495","27.027","501124.378","479403.986"
"1","20","10","861","81","17","1.5","0.16","1012.991","44.22","818697.346","785724.082"
"1","20","11","861","100","19","1.1","0.16","1030.328","49.367","810679.289","777990.136"
"1","20","12","874","104","20","1.2","0.16","1045.426","50.045","818205.442","785249.607"
"1","20","13","863","101","21","1.2","0.16","1032.226","50.678","806995.166","774436.556"
"1","20","14","869","81","21","1.1","0.16","1019","51.072","800024.08","767712.484"
"1","20","15","794","70","20","0.8","0.16","935.169","49.88","743632.876","713319.444"
"1","20","16","635","52","17","0.6","0.16","764.552","42.8","623266.163","597217.802"
"1","20","17","0","23","15","0.7","0.16","26.186","15.744","14028.154","9567.518"
"1","20","18","0","0","14","0.9","0.16","0","14","0","0"
"1","20","19","0","0","14","1","0.16","0","14","0","0"
"1","20","20","0","0","13","1.1","0.16","0","13","0","0"
"1","20","21","0","0","12","1.2","0.16","0","12","0","0"
"1","20","22","0","0","11","1.2","0.16","0","11","0","0"
"1","20","23","0","0","10","1.3","0.16","0","10","0","0"
"1","21","0","0","0","9","1.4","0.16","0","9","0","0"
"1","21","1","0","0","8","1.4","0.16","0","8","0","0"
"1","21","2","0","0","8","1.5","0.16","0","8","0","0"
"1","21","3","0","0","8","1.5","0.16","0","8","0","0"
"1","21","4","0","0","8","1.3","0.16","0","8","0","0"
"1","21","5","0","0","9","1.1","0.16","0","9","0","0"
"1","21","6","0","0","8","1.2","0.16","0","8","0","0"
"1","21","7","0","0","9","2","0.16","0","9","0","0"
"1","21","8","142","65","12","3.1","0.16","256.922","17.055","220696.334","208912.623"
"1","21","9","349","125","14","3.5","0.16","549.995","24.197","477142.343","456271.731"
"1","21","10","50","199","17","3.4","0.16","248.573","21.657","209270.785","197891.926"
"1","21","11","17","208","19","3.6","0.16","195.158","22.535","160926.87","151261.028"
"1","21","12","0","88","20","4.2","0.16","67.986","21.126","53828.654","47957.728"
"1","21","13","187","273","21","5.2","0.16","490.664","28.154","409610.315","391132.63"
"1","21","14","785","104","21","5.8","0.16","968.902","34.215","810070.484","777402.904"
"1","21","15","675","98","20","5.6","0.16","856.814","31.986","727628.389","697882.059"
"1","21","16","470","76","18","4.8","0.16","620.142","27.568","532831.227","509987.336"
"1","21","17","0","20","16","4.5","0.16","17.017","16.236","8916.175","4636.677"
"1","21","18","0","0","15","4.5","0.16","0","15","0","0"
"1","21","19","0","0","13","3.8","0.16","0","13","0","0"
"1","21","20","0","0","12","3.3","0.16","0","12","0","0"
"1","21","21","0","0","10","2.9","0.16","0","10","0","0"
"1","21","22","0","0","9","2.3","0.16","0","9","0","0"
"1","21","23","0","0","7","1.8","0.16","0","7","0","0"
"1","22","0","0","0","6","1.4","0.16","0","6","0","0"
"1","22","1","0","0","6","1.3","0.16","0","6","0","0"
"1","22","2","0","0","5","1.2","0.16","0","5","0","0"
"1","22","3","0","0","5","1.2","0.16","0","5","0","0"
"1","22","4","0","0","5","1.1","0.16","0","5","0","0"
"1","22","5","0","0","5","0.8","0.16","0","5","0","0"
"1","22","6","0","0","5","0.4","0.16","0","5","0","0"
"1","22","7","0","0","6","0.4","0.16","0","6","0","0"
"1","22","8","299","59","8","0.8","0.16","430.085","21.682","370128.08","353049.408"
"1","22","9","320","130","11","1","0.16","501.1","26.184","430826.898","411597.426"
"1","22","10","331","196","14","0.8","0.16","580.6","32.483","484384.055","463256.84"
"1","22","11","293","251","16","0.8","0.16","598.432","35.006","490706.769","469355.514"
"1","22","12","661","163","17","1","0.16","903.735","44.269","721133.797","691617.597"
"1","22","13","342","252","17","1.2","0.16","647.299","35.57","530145.282","507396.564"
"1","22","14","356","216","16","1.2","0.16","626.703","34.011","519225.38","496863.598"
"1","22","15","41","158","15","0.9","0.16","199.025","21.164","167503.188","157604.321"
"1","22","16","0","69","14","0.6","0.16","49.829","15.67","40294.888","34903.517"
"1","22","17","0","8","12","0.5","0.16","4.131","12.124","2063.357","0"
"1","22","18","0","0","12","0.4","0.16","0","12","0","0"
"1","22","19","0","0","11","0.6","0.16","0","11","0","0"
"1","22","20","0","0","10","0.8","0.16","0","10","0","0"
"1","22","21","0","0","9","0.8","0.16","0","9","0","0"
"1","22","22","0","0","8","0.9","0.16","0","8","0","0"
"1","22","23","0","0","7","1.2","0.16","0","7","0","0"
"1","23","0","0","0","6","1.3","0.16","0","6","0","0"
"1","23","1","0","0","6","1.4","0.16","0","6","0","0"
"1","23","2","0","0","5","1.5","0.16","0","5","0","0"
"1","23","3","0","0","4","1.5","0.16","0","4","0","0"
"1","23","4","0","0","4","1.4","0.16","0","4","0","0"
"1","23","5","0","0","4","1.4","0.16","0","4","0","0"
"1","23","6","0","0","4","1.4","0.16","0","4","0","0"
"1","23","7","0","0","6","1.8","0.16","0","0","0","0"
"1","23","8","161","66","9","2.6","0.16","276.807","14.941","240613.159","228123.716"
"1","23","9","750","71","12","2.9","0.16","892.685","30.277","765524.328","734435.195"
"1","23","10","841","85","14","2.5","0.16","997.14","35.866","831003.294","797593.98"
"1","23","11","136","266","15","2.3","0.16","431.683","24.774","363555.312","346709.539"
"1","23","12","239","283","15","2","0.16","552.389","28.267","461791.214","441464.552"
"1","23","13","362","250","15","1.2","0.16","664.857","34.075","547877.566","524500.522"
"1","23","14","258","234","14","0.6","0.16","548.741","32.429","455044.258","434956.668"
"1","23","15","15","147","13","0.7","0.16","136.91","17.469","114974.057","106936.507"
"1","23","16","0","13","12","1","0.16","7.771","12.234","5876.539","1704.748"
"1","23","17","0","15","10","1.2","0.16","7.841","10.196","4077.944","0"
"1","23","18","0","0","10","1.2","0.16","0","10","0","0"
"1","23","19","0","0","11","0.9","0.16","0","11","0","0"
"1","23","20","0","0","11","0.9","0.16","0","11","0","0"
"1","23","21","0","0","9","1.2","0.16","0","9","0","0"
"1","23","22","0","0","7","1.3","0.16","0","7","0","0"
"1","23","23","0","0","7","1.5","0.16","0","7","0","0"
"1","24","0","0","0","6","1.6","0.16","0","6","0","0"
"1","24","1","0","0","6","1.5","0.16","0","6","0","0"
"1","24","2","0","0","6","1.3","0.16","0","6","0","0"
"1","24","3","0","0","5","1.3","0.16","0","5","0","0"
"1","24","4","0","0","5","1.2","0.16","0","5","0","0"
"1","24","5","0","0","4","1.1","0.16","0","4","0","0"
"1","24","6","0","0","4","1.1","0.16","0","4","0","0"
"1","24","7","0","0","5","1.4","0.16","0","0","0","0"
"1","24","8","572","45","8","2.1","0.16","693.901","24.405","599258.342","574060.674"
"1","24","9","782","64","12","2.4","0.16","916.72","32.528","779970.863","748369.832"
"1","24","10","878","75","15","1.9","0.16","1021.864","40.186","838134.267","804472.275"
"1","24","11","906","87","16","1","0.16","1046.229","47.616","828645.941","795320.158"
"1","24","12","924","90","17","0.9","0.16","1065.136","50","833536.991","800037.899"
"1","24","13","916","89","18","1.3","0.16","1057.311","47.679","836034.202","802446.624"
"1","24","14","874","87","19","1.4","0.16","1030.722","47.306","820264.49","787235.695"
"1","24","15","804","76","18","1.1","0.16","952.238","46.159","767582.905","736420.828"
"1","24","16","652","57","16","0.8","0.16","787.99","41.179","647456.572","620551.049"
"1","24","17","256","21","13","1","0.16","331.867","21.813","197579.605","186615.011"
"1","24","18","0","0","11","1.2","0.16","0","11","0","0"
"1","24","19","0","0","9","1.4","0.16","0","9","0","0"
"1","24","20","0","0","8","1.5","0.16","0","8","0","0"
"1","24","21","0","0","7","1.6","0.16","0","7","0","0"
"1","24","22","0","0","6","1.7","0.16","0","6","0","0"
"1","24","23","0","0","6","1.9","0.16","0","6","0","0"
"1","25","0","0","0","5","2","0.16","0","5","0","0"
"1","25","1","0","0","4","1.9","0.16","0","4","0","0"
"1","25","2","0","0","4","1.7","0.16","0","4","0","0"
"1","25","3","0","0","4","1.6","0.16","0","4","0","0"
"1","25","4","0","0","4","1.6","0.16","0","4","0","0"
"1","25","5","0","0","4","1.6","0.16","0","4","0","0"
"1","25","6","0","0","4","1.7","0.16","0","4","0","0"
"1","25","7","0","0","6","2.1","0.16","0","0","0","0"
"1","25","8","650","40","9","3.2","0.16","755.891","23.676","656053.645","628843.493"
"1","25","9","839","57","13","3.8","0.16","965.202","30.126","828657.046","795330.87"
"1","25","10","923","67","16","3.5","0.16","1043.986","35.342","872080.179","833333.333"
"1","25","11","950","78","19","2.5","0.16","1079.472","42.629","871486.904","833333.333"
"1","25","12","965","80","20","1.4","0.16","1094.228","49.998","856306.438","822000.533"
"1","25","13","955","81","21","0.8","0.16","1086.79","55.584","832859.116","799384.044"
"1","25","14","913","80","21","0.5","0.16","1048.349","57.323","801939.874","769560.393"
"1","25","15","842","71","20","0.5","0.16","984.568","54.192","768993.566","737781.504"
"1","25","16","697","55","17","0.8","0.16","820.75","43.232","669930.056","642228.208"
"1","25","17","312","21","15","1","0.16","390.861","25.384","230993.514","218844.933"
"1","25","18","0","0","13","1.2","0.16","0","13","0","0"
"1","25","19","0","0","11","1.3","0.16","0","11","0","0"
"1","25","20","0","0","10","1.4","0.16","0","10","0","0"
"1","25","21","0","0","8","1.4","0.16","0","8","0","0"
"1","25","22","0","0","7","1.4","0.16","0","7","0","0"
"1","25","23","0","0","7","1.5","0.16","0","7","0","0"
"1","26","0","0","0","6","1.7","0.16","0","6","0","0"
"1","26","1","0","0","6","1.8","0.16","0","6","0","0"
"1","26","2","0","0","5","1.9","0.16","0","5","0","0"
"1","26","3","0","0","5","1.8","0.16","0","5","0","0"
"1","26","4","0","0","4","1.7","0.16","0","4","0","0"
"1","26","5","0","0","4","1.6","0.16","0","4","0","0"
"1","26","6","0","0","4","1.6","0.16","0","4","0","0"
"1","26","7","0","0","6","2.4","0.16","0","0","0","0"
"1","26","8","609","44","9","2.9","0.16","718.381","23.665","623361.786","597310.037"
"1","26","9","806","62","13","2.8","0.16","938.351","32.548","798290.172","766040.014"
"1","26","10","896","72","18","2.1","0.16","1023.013","42.214","832638.121","799170.88"
"1","26","11","900","92","21","0.9","0.16","1058.832","53.823","817692.645","784754.981"
"1","26","12","923","92","22","0.9","0.16","1065.941","55.02","817264.275","784341.79"
"1","26","13","923","89","23","1.5","0.16","1063.821","51.513","828212.107","794901.697"
"1","26","14","886","85","23","1.7","0.16","1039.884","49.709","819447.2","786447.365"
"1","26","15","817","74","22","1.3","0.16","962.727","49.124","766868.882","735732.106"
"1","26","16","665","57","18","1.1","0.16","800.79","41.693","657216.053","629964.713"
"1","26","17","268","23","15","1.2","0.16","350.756","23.864","207540.206","196222.669"
"1","26","18","0","0","15","1.2","0.16","0","15","0","0"
"1","26","19","0","0","15","0.8","0.16","0","15","0","0"
"1","26","20","0","0","14","0.5","0.16","0","14","0","0"
"1","26","21","0","0","13","0.7","0.16","0","13","0","0"
"1","26","22","0","0","12","1","0.16","0","12","0","0"
"1","26","23","0","0","12","1.1","0.16","0","12","0","0"
"1","27","0","0","0","11","1.2","0.16","0","11","0","0"
"1","27","1","0","0","10","1.3","0.16","0","10","0","0"
"1","27","2","0","0","10","1.3","0.16","0","10","0","0"
"1","27","3","0","0","10","1.2","0.16","0","10","0","0"
"1","27","4","0","0","10","1.1","0.16","0","10","0","0"
"1","27","5","0","0","10","1.2","0.16","0","10","0","0"
"1","27","6","0","0","9","1.3","0.16","0","9","0","0"
"1","27","7","0","0","10","1.1","0.16","0","0","0","0"
"1","27","8","45","70","13","1.6","0.16","121.963","16.19","102233.18","94647.089"
"1","27","9","133","151","16","2.7","0.16","314.106","22.638","268769.272","255282.145"
"1","27","10","254","215","18","3","0.16","524.26","28.5","441659.925","422046.596"
"1","27","11","174","274","20","2.5","0.16","478.474","30.436","395634.731","377652.257"
"1","27","12","73","281","21","1.9","0.16","355.258","29.693","290381.462","276128.53"
"1","27","13","285","273","21","1.5","0.16","612.011","37.359","496015.723","474476.352"
"1","27","14","307","233","21","1.1","0.16","595.371","38.521","483211.493","462125.826"
"1","27","15","111","179","20","0.8","0.16","319.643","30.172","264706.928","251363.746"
"1","27","16","41","98","17","0.9","0.16","144.04","21.464","120011.408","111795.364"
"1","27","17","0","16","15","1.2","0.16","8.442","15.213","4414.411","294.428"
"1","27","18","0","0","14","1.7","0.16","0","14","0","0"
"1","27","19","0","0","13","2.6","0.16","0","13","0","0"
"1","27","20","0","0","13","3.7","0.16","0","13","0","0"
"1","27","21","0","0","12","4.3","0.16","0","12","0","0"
"1","27","22","0","0","11","4.6","0.16","0","11","0","0"
"1","27","23","0","0","10","4.4","0.16","0","10","0","0"
"1","28","0","0","0","9","4.1","0.16","0","9","0","0"
"1","28","1","0","0","8","3.9","0.16","0","8","0","0"
"1","28","2","0","0","8","4","0.16","0","8","0","0"
"1","28","3","0","0","7","4.1","0.16","0","7","0","0"
"1","28","4","0","0","7","4.1","0.16","0","7","0","0"
"1","28","5","0","0","7","4.4","0.16","0","7","0","0"
"1","28","6","0","0","7","4.5","0.16","0","7","0","0"
"1","28","7","0","0","8","4.7","0.16","0","0","0","0"
"1","28","8","639","45","12","4.7","0.16","749.898","23.706","651679.41","624624.255"
"1","28","9","830","64","16","4.2","0.16","965.21","32.164","822105.8","789011.761"
"1","28","10","916","74","19","3.7","0.16","1045.651","37.785","864883.518","830273.694"
"1","28","11","935","88","22","3","0.16","1075.946","43.563","864721.81","830117.716"
"1","28","12","951","90","23","2.5","0.16","1091.389","46.864","863703.844","829135.82"
"1","28","13","948","88","24","2.2","0.16","1087.417","49.174","853957.848","819735.163"
"1","28","14","899","89","24","1.9","0.16","1057.618","50.037","831807.915","798370.091"
"1","28","15","839","76","23","1.3","0.16","987.318","50.814","780918.462","749283.853"
